Cor A,Value,Error
830.0,2.26153e-07,0.000469712
833.26,3.62666e-07,0.000670768
836.52,3.63619e-07,0.000670094
839.78,3.64693e-07,0.000669478
843.04,3.6576e-07,0.000683121
846.29,3.66944e-07,0.000675825
849.55,3.68711e-07,0.000682711
852.81,3.40294e-07,0.000411721
856.07,2.31353e-07,0.000466921
859.33,1.77793e-07,0.000489852
862.59,1.4313e-07,0.000515956
865.85,1.20185e-07,0.000519048
869.11,1.00325e-07,0.000542529
872.37,8.3737e-08,0.000574264
875.63,6.99729e-08,0.000611214
878.88,5.86509e-08,0.000653265
882.14,4.93492e-08,0.000699465
885.4,4.17436e-08,0.000749247
888.66,3.5528e-08,0.000804061
891.92,3.03888e-08,0.000864029
895.18,2.55676e-08,0.000842818
898.44,2.18405e-08,0.000802637
901.7,1.93489e-08,0.000822403
904.96,1.7237e-08,0.000847546
908.22,1.53862e-08,0.000874198
911.47,1.37779e-08,0.000902109
914.73,1.23705e-08,0.000930477
917.99,1.11476e-08,0.000959899
921.25,1.0175e-08,0.000988602
924.51,9.45148e-09,0.00100309
927.77,8.7672e-09,0.00102017
931.03,8.15443e-09,0.0010398
934.29,7.59391e-09,0.00105892
937.55,7.09396e-09,0.00107876
940.81,6.63287e-09,0.00109797
944.06,6.22427e-09,0.00111773
947.32,5.77972e-09,0.00110656
950.58,4.58624e-09,0.00107169
953.84,4.49695e-09,0.00111104
957.1,5.96193e-09,0.00115505
960.36,5.96541e-09,0.00113046
963.62,4.86506e-09,0.00112695
966.88,3.51811e-09,0.00113101
970.14,2.41188e-09,0.00114003
973.39,1.62274e-09,0.00115528
976.65,1.08778e-09,0.00117551
979.91,7.33677e-10,0.00120031
983.17,4.99445e-10,0.00122842
986.43,3.42957e-10,0.00125904
989.69,2.36989e-10,0.00129054
992.95,1.52274e-10,0.00132853
996.21,9.7451e-11,0.00137478
999.47,6.27849e-11,0.00142807
1002.73,4.05959e-11,0.00148809
1005.98,2.60856e-11,0.00155472
1009.24,1.6823e-11,0.00162409
1012.5,1.09194e-11,0.00169451
1015.76,7.17206e-12,0.00176377
1019.02,4.78561e-12,0.00183376
1022.28,3.20356e-12,0.00190995
1025.54,2.41585e-12,0.00197211
1028.8,1.80664e-12,0.00201475
1032.06,1.36493e-12,0.00203861
1035.32,1.02612e-12,0.00206055
1038.57,7.40601e-13,0.00208298
1041.83,5.24158e-13,0.00210577
1045.09,4.14805e-13,0.00211855
1048.35,3.30381e-13,0.00212837
1051.61,2.49631e-13,0.00213442
1054.87,1.71522e-13,0.00214162
1058.13,1.01535e-13,0.00216066
1061.39,6.10953e-14,0.00220043
1064.65,3.71045e-14,0.00225973
1067.91,2.27024e-14,0.00233436
1071.16,1.39682e-14,0.00241936
1074.42,8.61386e-15,0.00250905
1077.68,5.3774e-15,0.00257606
1080.94,2.76305e-15,0.00260556
1084.2,1.23913e-15,0.00261554
