Value,Error,Energy
0.8784014895292949,0.0020527983760217795,0.1 - 1
4.357547676372412,0.00332531169824949,1 - 3.5
1.8103642291898319,0.004396143203621234,3.5 - 10
0.07835562668874652,0.007148729489974704,10 - 20
