Value,Error,Energy
0.42829985795162395,0.0027306457376539543,0.1 - 1
1.8715984937751065,0.005684253309513105,1 - 3.5
0.6328969188000259,0.007974416330376283,3.5 - 10
0.003562493917643111,0.03623412951004577,10 - 20
