Time,Value,Error
6.2767,0.0,0.0
6.31605,0.0,0.0
6.3554,0.0,0.0
6.39475,0.0,0.0
6.4341,0.0,0.0
6.47345,0.0,0.0
6.5128,0.0,0.0
6.55215,0.0,0.0
6.5915,0.0,0.0
6.63085,0.0,0.0
6.6702,1.8381e-16,0.1734
6.70955,3.00402e-13,0.0305
6.7489,3.69762e-11,0.0035
6.78825,3.55412e-10,0.0018
6.8276,7.32126e-10,0.0014
6.86695,4.88023e-10,0.0024
6.9063,2.6449e-10,0.005
6.94565,1.68843e-10,0.0072
6.985,1.22949e-10,0.0107
7.02435,9.92432e-11,0.0081
7.0637,8.59787e-11,0.0159
7.10305,7.0461e-11,0.0106
7.1424,5.66834e-11,0.0093
7.18175,4.98907e-11,0.0279
7.2211,4.29434e-11,0.0205
7.26045,3.64433e-11,0.0142
7.2998,3.22356e-11,0.0137
7.33915,2.91028e-11,0.0158
7.3785,2.60068e-11,0.0202
7.41785,2.61027e-11,0.0272
7.4572,2.10687e-11,0.0214
7.49655,2.16311e-11,0.0508
7.5359,2.008e-11,0.0301
7.57525,2.07419e-11,0.0408
7.6146,2.02391e-11,0.0463
7.81135,1.06495e-10,0.0261
8.0081,1.12035e-10,0.0335
8.20485,1.11369e-10,0.0288
8.4016,1.1008e-10,0.0253
8.59835,9.94652e-11,0.0245
8.7951,8.47603e-11,0.028
8.99185,7.91043e-11,0.0234
9.1886,7.31433e-11,0.027
9.38535,6.93943e-11,0.0264
9.5821,6.67522e-11,0.0235
9.77885,6.37933e-11,0.0227
9.9756,6.03899e-11,0.0201
10.1723,6.17288e-11,0.026
10.3691,6.25035e-11,0.0241
10.5659,6.22318e-11,0.0212
10.7626,6.24966e-11,0.0249
10.9593,6.29444e-11,0.0223
11.1561,6.38077e-11,0.0279
11.3529,6.48115e-11,0.0178
11.5496,6.31822e-11,0.0162
11.7463,6.66254e-11,0.0211
11.9431,6.72296e-11,0.0184
12.1399,6.92786e-11,0.0155
12.3366,6.87923e-11,0.0151
12.5333,6.91302e-11,0.0192
12.7301,7.08023e-11,0.0167
12.9269,7.17654e-11,0.0173
13.1236,7.51223e-11,0.0154
13.3204,7.80009e-11,0.0154
13.5171,7.99711e-11,0.0138
13.7138,8.2179e-11,0.0139
13.9106,8.39551e-11,0.0158
14.1073,8.67876e-11,0.0191
14.3041,8.64857e-11,0.0118
14.5009,9.0824e-11,0.0161
14.6976,9.2998e-11,0.011
14.8944,9.77523e-11,0.0124
15.0911,1.00633e-10,0.014
15.2879,1.02499e-10,0.012
15.4846,1.05429e-10,0.0116
15.6813,1.10554e-10,0.0127
15.8781,1.13229e-10,0.0108
16.0749,1.22294e-10,0.0148
16.2716,1.28023e-10,0.0109
16.4683,1.33605e-10,0.0117
16.6651,1.35295e-10,0.0102
16.8619,1.35916e-10,0.01
17.0586,1.36305e-10,0.0081
17.2553,1.41629e-10,0.0115
17.4521,1.4293e-10,0.0106
17.6489,1.45272e-10,0.0095
17.8456,1.51049e-10,0.0101
18.0423,1.55252e-10,0.0189
18.2391,1.61298e-10,0.0094
18.4359,1.66257e-10,0.0089
18.6326,1.70335e-10,0.0087
18.8293,1.69531e-10,0.0077
19.0261,1.70888e-10,0.0074
19.2229,1.70452e-10,0.0078
19.4196,1.70396e-10,0.0081
19.6163,1.64191e-10,0.0074
19.8131,1.61092e-10,0.0095
20.0099,1.59886e-10,0.0078
20.2066,1.56648e-10,0.0082
20.4033,1.54657e-10,0.0083
20.6001,1.55066e-10,0.0092
20.7969,1.52172e-10,0.0082
20.9936,1.4846e-10,0.0078
21.1903,1.45688e-10,0.0081
21.3871,1.46664e-10,0.0084
21.5839,1.44667e-10,0.0085
21.7806,1.43249e-10,0.0081
21.9773,1.45106e-10,0.0101
22.1741,1.44995e-10,0.007
22.3709,1.50335e-10,0.011
22.5676,1.50331e-10,0.0085
22.7643,1.46964e-10,0.0068
22.9611,1.45596e-10,0.0079
23.1578,1.46482e-10,0.0083
23.3546,1.41788e-10,0.0088
23.5513,1.3521e-10,0.0086
23.7481,1.28987e-10,0.0077
23.9449,1.2458e-10,0.0087
24.1416,1.18796e-10,0.009
24.3383,1.11449e-10,0.01
24.5351,1.0626e-10,0.009
24.7318,1.01215e-10,0.0091
24.9286,9.60763e-11,0.0096
25.1254,9.09235e-11,0.0094
25.3221,8.58038e-11,0.012
25.5189,8.12222e-11,0.0114
25.7156,7.54115e-11,0.0114
25.9124,7.0038e-11,0.012
26.1091,6.60841e-11,0.0127
26.3058,5.99265e-11,0.0124
26.5026,5.61422e-11,0.0149
26.6993,5.11937e-11,0.0133
26.8961,4.73128e-11,0.0149
27.0929,4.3397e-11,0.0182
27.2896,4.07257e-11,0.0191
27.4863,3.79121e-11,0.0194
total,1.36779e-08,0.0015
