Cells,Value,Error
3.43,0.00608851,0.0066
10.32,0.00924817,0.0039
17.15,0.00516422,0.0036
23.95,0.00230481,0.0038
30.8,0.000895554,0.0042
41.85,0.000160492,0.0063
46.85,6.01105e-05,0.0088
53.8,3.541e-05,0.0079
60.55,1.5013e-05,0.0084
67.4,6.0957e-06,0.0094
74.4,2.19621e-06,0.0108
81.1,8.91079e-07,0.0122
87.75,3.17035e-07,0.0148
92.15,1.27423e-07,0.0177
