Cells,Value,Error
3.43,0.000340964,0.0009
10.32,5.28537e-05,0.0024
17.15,1.22443e-05,0.0041
23.95,3.45922e-06,0.006
30.8,1.08759e-06,0.0079
41.85,2.10555e-07,0.0123
46.85,8.62371e-08,0.014
53.8,2.92641e-08,0.0177
60.55,1.07133e-08,0.0216
67.4,3.796e-09,0.0284
74.4,1.35919e-09,0.0324
81.1,5.21265e-10,0.0369
87.75,1.93127e-10,0.0428
92.15,9.3645e-11,0.0472
