Cells,Value,Error
3.43,0.000316759,0.0012
10.32,6.4785e-05,0.0026
17.15,1.77461e-05,0.0038
23.95,5.58043e-06,0.0052
30.8,1.91364e-06,0.0065
41.85,4.18891e-07,0.0096
46.85,1.77808e-07,0.0105
53.8,6.20343e-08,0.0129
60.55,2.33862e-08,0.0154
67.4,8.37627e-09,0.0194
74.4,3.14836e-09,0.0225
81.1,1.16409e-09,0.0246
87.75,4.53404e-10,0.0277
92.15,2.26212e-10,0.0293
