Cells,Value,Error
3.43,8.57595e-05,0.001
10.32,1.38912e-05,0.0024
17.15,3.3138e-06,0.0041
23.95,9.6075e-07,0.0058
30.8,3.08871e-07,0.0076
41.85,6.26028e-08,0.0115
46.85,2.55477e-08,0.0131
53.8,8.79113e-09,0.0164
60.55,3.27259e-09,0.0198
67.4,1.15779e-09,0.026
74.4,4.22467e-10,0.0295
81.1,1.6091e-10,0.0334
87.75,6.00372e-11,0.0384
92.15,2.92386e-11,0.0421
