Cells,Value,Error
3.43,0.000197734,0.0007
10.32,5.30982e-05,0.0012
17.15,1.64502e-05,0.0016
23.95,5.44903e-06,0.002
30.8,1.92466e-06,0.0023
41.85,3.99883e-07,0.0036
46.85,1.99076e-07,0.0037
53.8,6.81427e-08,0.0045
60.55,2.4803e-08,0.005
67.4,9.22219e-09,0.0063
74.4,3.29478e-09,0.0071
81.1,1.24732e-09,0.0078
87.75,5.16136e-10,0.0085
92.15,3.02464e-10,0.0081
