Cells,Value,Error
3.43,8.15849e-05,0.0004
10.32,1.3185e-05,0.0011
17.15,3.14725e-06,0.0018
23.95,9.04442e-07,0.0026
30.8,2.94395e-07,0.0033
41.85,5.902e-08,0.005
46.85,2.47066e-08,0.0058
53.8,8.43633e-09,0.0074
60.55,3.0711e-09,0.0087
67.4,1.08904e-09,0.0113
74.4,3.96886e-10,0.0128
81.1,1.51664e-10,0.0151
87.75,5.63069e-11,0.0171
92.15,2.77075e-11,0.0185
