Cells,Value,Error
3.43,0.000277587,0.0068
10.32,0.000453512,0.004
17.15,0.000265744,0.0037
23.95,0.000122652,0.0038
30.8,5.01495e-05,0.0043
41.85,1.04885e-05,0.0064
46.85,2.39065e-06,0.0098
53.8,1.72885e-06,0.0083
60.55,7.80749e-07,0.0086
67.4,3.11018e-07,0.0099
74.4,1.14717e-07,0.0113
81.1,4.74758e-08,0.0131
87.75,1.46298e-08,0.0164
92.15,3.86964e-09,0.0213
