Cor A,Value,Error
415.0,2.4059e-07,0.000464536
831.629,3.78374e-07,0.00065474
834.888,3.79374e-07,0.000656738
838.147,3.80301e-07,0.00065466
841.406,3.8152e-07,0.000680148
844.665,3.82725e-07,0.00066591
847.924,3.84125e-07,0.000668679
851.183,3.49425e-07,0.000412606
854.442,2.3374e-07,0.000469802
857.701,1.79211e-07,0.000492789
860.96,1.44358e-07,0.000519936
864.219,1.21165e-07,0.000523672
867.478,1.01133e-07,0.000548019
870.737,8.4444e-08,0.000580069
873.996,7.06039e-08,0.000617799
877.255,5.91272e-08,0.000660176
880.514,4.97249e-08,0.000707751
883.773,4.20708e-08,0.000758738
887.032,3.57994e-08,0.00081294
890.291,3.0602e-08,0.000873606
893.55,2.56656e-08,0.000852688
896.809,2.1871e-08,0.000809615
900.068,1.93445e-08,0.000828629
903.327,1.72185e-08,0.000851885
906.586,1.53695e-08,0.000877168
909.845,1.37686e-08,0.00090429
913.104,1.23655e-08,0.000932081
916.363,1.11721e-08,0.000960782
919.622,1.02455e-08,0.000988935
922.881,9.54852e-09,0.00100325
926.14,8.89748e-09,0.00102024
929.399,8.30045e-09,0.00103938
932.658,7.75438e-09,0.00105877
935.917,7.25348e-09,0.00107862
939.176,6.7997e-09,0.00109859
942.435,6.39347e-09,0.00111842
945.694,5.96178e-09,0.00110562
948.953,4.77133e-09,0.00106918
952.212,4.64994e-09,0.00110942
955.471,6.08419e-09,0.00115616
958.729,6.06832e-09,0.0011317
961.988,4.9326e-09,0.00112842
965.247,3.55991e-09,0.00113223
968.506,2.43439e-09,0.0011416
971.765,1.63313e-09,0.00115679
975.024,1.09202e-09,0.00117759
978.283,7.33812e-10,0.00120289
981.542,4.97959e-10,0.00123212
984.801,3.4083e-10,0.00126433
988.06,2.34806e-10,0.00129767
991.319,1.50371e-10,0.00133788
994.578,9.59512e-11,0.00138698
997.837,6.16855e-11,0.00144366
1001.096,3.98363e-11,0.00150773
1004.355,2.55796e-11,0.00157858
1007.614,1.6495e-11,0.00165227
1010.873,1.07059e-11,0.00172658
1014.132,7.03639e-12,0.00180049
1017.391,4.69778e-12,0.00187443
1020.65,3.14788e-12,0.00195433
1023.909,2.37695e-12,0.00201996
1027.168,1.77873e-12,0.0020651
1030.427,1.34336e-12,0.00208948
1033.686,1.00921e-12,0.00211231
1036.945,7.27797e-13,0.0021348
1040.204,5.14651e-13,0.00215891
1043.463,4.07028e-13,0.00217275
1046.722,3.23925e-13,0.00218332
1049.981,2.44352e-13,0.00218941
1053.24,1.67654e-13,0.00219643
1056.499,9.90284e-14,0.00221624
1059.758,5.95456e-14,0.00225769
1063.017,3.6174e-14,0.00231878
1066.276,2.21624e-14,0.00239629
1069.535,1.36657e-14,0.00248594
1072.794,8.45045e-15,0.00257863
1076.053,5.27987e-15,0.00264634
1079.312,2.70942e-15,0.00267502
1082.571,1.21221e-15,0.00268318
