Cor A,Value,Error
415.0,2.64927e-13,0.000707311
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,4.4503e-13,0.000324507
854.442,2.18557e-09,0.000834437
857.701,4.62873e-09,0.000645057
860.96,2.88085e-09,0.00062173
864.219,2.38498e-09,0.000579576
867.478,2.05517e-09,0.000592607
870.737,1.74845e-09,0.000626995
873.996,1.46856e-09,0.000675129
877.255,1.22389e-09,0.000736605
880.514,1.01672e-09,0.000807912
883.773,8.47613e-10,0.000893217
887.032,7.16982e-10,0.0010022
890.291,6.31218e-10,0.00118468
893.55,2.60059e-10,0.00154413
896.809,2.15865e-15,0.00165987
900.068,1.90189e-15,0.00166108
903.327,1.68123e-15,0.00167873
906.586,1.49048e-15,0.00170391
909.845,1.32422e-15,0.00173488
913.104,1.178e-15,0.00176817
916.363,1.04802e-15,0.00180344
919.622,9.36021e-16,0.0018787
922.881,8.54462e-16,0.001921
926.14,7.83031e-16,0.00194959
929.399,7.17576e-16,0.00197627
932.658,6.57895e-16,0.0020108
935.917,6.02586e-16,0.00204171
939.176,5.53069e-16,0.00207778
942.435,5.07525e-16,0.00211239
945.694,1.2711e-15,0.00214887
948.953,2.14323e-15,0.00224595
952.212,1.25752e-15,0.00250337
955.471,3.86667e-16,0.00278916
958.729,2.03722e-16,0.0030119
961.988,1.38076e-16,0.00324113
965.247,9.32626e-17,0.00342699
968.506,6.31372e-17,0.00358205
971.765,3.82149e-17,0.00370414
975.024,2.54563e-17,0.0037956
978.283,1.88888e-17,0.00387631
981.542,1.39828e-17,0.00395479
984.801,1.03351e-17,0.00403136
988.06,8.203910000000001e-18,0.00410882
991.319,9.557870000000001e-18,0.0041966
994.578,6.0523900000000005e-18,0.0042834
997.837,3.8341500000000005e-18,0.00436927
1001.096,2.0565700000000003e-18,0.00445103
1004.355,1.26609e-18,0.00450753
1007.614,9.25415e-19,0.00456033
1010.873,6.78407e-19,0.00461828
1014.132,6.12163e-19,0.00469306
1017.391,3.87208e-19,0.00476941
1020.65,2.44707e-19,0.00484112
1023.909,9.58412e-21,0.00489021
1027.168,6.7743e-20,0.0049467
1030.427,6.80517e-20,0.0050326
1033.686,3.77887e-20,0.00511131
1036.945,5.9926799999999995e-21,0.0051224
1040.204,2.5094499999999997e-20,0.0051923
1043.463,1.19142e-20,0.00526681
1046.722,6.0903e-21,0.00534393
1049.981,1.59959e-21,0.00534086
1053.24,8.71659e-21,0.00541893
1056.499,6.19758e-21,0.00546043
1059.758,4.2803599999999996e-21,0.00550666
1063.017,2.7442199999999997e-21,0.00555683
1066.276,1.75877e-21,0.00560836
1069.535,1.12621e-21,0.00566419
1072.794,7.200219999999999e-22,0.00571847
1076.053,4.19747e-22,0.00578062
1079.312,4.47976e-22,0.00582037
1082.571,2.60209e-22,0.00586188
