Cor A,Value,Error
415.0,1.0188e-09,0.000408443
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,6.37586e-08,0.000482136
854.442,1.93951e-08,0.000556335
857.701,1.20212e-08,0.000616666
860.96,6.85201e-09,0.000644707
864.219,5.1594e-09,0.000645279
867.478,4.29637e-09,0.000670821
870.737,3.59309e-09,0.000706235
873.996,3.01131e-09,0.000748047
877.255,2.52978e-09,0.000791986
880.514,2.13392e-09,0.000843417
883.773,1.80941e-09,0.000892391
887.032,1.54357e-09,0.000945462
890.291,1.32932e-09,0.00100405
893.55,1.29099e-09,0.00100285
896.809,1.20616e-09,0.000980783
900.068,1.05628e-09,0.00098586
903.327,9.29945e-10,0.000997034
906.586,8.21899e-10,0.00101176
909.845,7.29952e-10,0.00103121
913.104,6.50919e-10,0.00105254
916.363,5.84825e-10,0.00107869
919.622,4.35148e-10,0.00110481
922.881,3.73281e-10,0.00112431
926.14,3.47032e-10,0.00113952
929.399,3.23703e-10,0.00116015
932.658,3.02232e-10,0.00117928
935.917,2.82947e-10,0.00120139
939.176,2.65493e-10,0.00122096
942.435,2.50144e-10,0.00124396
945.694,6.20328e-10,0.00118559
948.953,1.25904e-09,0.0011545
952.212,1.37453e-09,0.0012021
955.471,9.87257e-10,0.00125777
958.729,9.26228e-10,0.00118238
961.988,7.07334e-10,0.00116777
965.247,4.73414e-10,0.00116729
968.506,3.03417e-10,0.00117657
971.765,1.78956e-10,0.00119353
975.024,1.14268e-10,0.00121433
978.283,7.9422e-11,0.00123884
981.542,5.5752e-11,0.00126698
984.801,3.94788e-11,0.00129756
988.06,2.98618e-11,0.00132957
991.319,2.98973e-11,0.00136967
994.578,1.75724e-11,0.00142593
997.837,1.05374e-11,0.00149168
1001.096,5.66033e-12,0.00156041
1004.355,3.41554e-12,0.00162431
1007.614,2.35361e-12,0.00168782
1010.873,1.63829e-12,0.00175332
1014.132,1.38591e-12,0.00182874
1017.391,8.64917e-13,0.00191753
1020.65,5.45617e-13,0.00201585
1023.909,9.04247e-14,0.00206848
1027.168,1.91608e-13,0.0021203
1030.427,1.9085e-13,0.00214726
1033.686,1.18128e-13,0.00216791
1036.945,3.56222e-14,0.00217125
1040.204,7.62237e-14,0.00220056
1043.463,4.36862e-14,0.00222178
1046.722,2.75632e-14,0.00223022
1049.981,1.1818e-14,0.00222255
1053.24,3.17596e-14,0.0022297
1056.499,2.01357e-14,0.00223905
1059.758,1.26425e-14,0.00227828
1063.017,7.52639e-15,0.00234339
1066.276,4.52886e-15,0.00242846
1069.535,2.74603e-15,0.00252794
1072.794,1.66848e-15,0.00263005
1076.053,9.3448e-16,0.00269097
1079.312,7.68253e-16,0.00268473
1082.571,3.452e-16,0.00266871
