Cor A,Value,Error
415.0,4.23225e-07,0.00039004
831.629,6.41919e-07,0.000474898
834.888,6.39181e-07,0.000475121
838.147,6.37155e-07,0.000474361
841.406,6.35572e-07,0.000473955
844.665,6.34303e-07,0.000475446
847.924,6.34245e-07,0.000477992
851.183,5.78227e-07,0.000354457
854.442,4.5159e-07,0.000360061
857.701,3.43515e-07,0.000400539
860.96,2.87866e-07,0.000407384
864.219,2.41962e-07,0.00041151
867.478,2.00883e-07,0.000439056
870.737,1.65406e-07,0.000477247
873.996,1.35202e-07,0.00052315
877.255,1.10131e-07,0.000576306
880.514,8.97206e-08,0.00063672
883.773,7.34578e-08,0.000705997
887.032,6.08655e-08,0.000791968
890.291,5.17267e-08,0.000911986
893.55,4.69455e-08,0.00102876
896.809,4.50211e-08,0.00101024
900.068,4.32427e-08,0.0010092
903.327,4.15984e-08,0.00101254
906.586,4.00403e-08,0.00101807
909.845,3.85807e-08,0.00102511
913.104,3.71749e-08,0.00103346
916.363,3.58293e-08,0.00104361
919.622,3.45183e-08,0.00104913
922.881,3.33173e-08,0.00105
926.14,3.2157e-08,0.00105311
929.399,3.10437e-08,0.00105728
932.658,2.99519e-08,0.00106199
935.917,2.88905e-08,0.00106745
939.176,2.78553e-08,0.00107405
942.435,2.68529e-08,0.00108168
945.694,2.55917e-08,0.00108237
948.953,2.04387e-08,0.00106867
952.212,1.4617e-08,0.0010771
955.471,1.1205e-08,0.00108287
958.729,6.9596e-09,0.00109574
961.988,3.38459e-09,0.00114797
965.247,1.55459e-09,0.00123529
968.506,7.17064e-10,0.00137773
971.765,3.49132e-10,0.00159287
975.024,1.83483e-10,0.00187544
978.283,1.04488e-10,0.00218888
981.542,6.38051e-11,0.00249297
984.801,4.11985e-11,0.00276497
988.06,2.76052e-11,0.00299725
991.319,1.81831e-11,0.00320445
994.578,1.26623e-11,0.00335705
997.837,8.93213e-12,0.00347993
1001.096,6.27719e-12,0.00358759
1004.355,4.3551e-12,0.00368732
1007.614,2.98627e-12,0.00378172
1010.873,2.03094e-12,0.0038691
1014.132,1.37279e-12,0.00395083
1017.391,9.24575e-13,0.00402814
1020.65,6.20518e-13,0.00409987
1023.909,4.63953e-13,0.00415781
1027.168,3.04355e-13,0.00423502
1030.427,1.94392e-13,0.00432284
1033.686,1.32863e-13,0.00440605
1036.945,9.12201e-14,0.00448916
1040.204,6.13137e-14,0.00457286
1043.463,4.47561e-14,0.00463988
1046.722,3.31508e-14,0.00471094
1049.981,2.40746e-14,0.00478861
1053.24,1.58738e-14,0.00487692
1056.499,1.13205e-14,0.00494715
1059.758,8.3879e-15,0.00499902
1063.017,6.12341e-15,0.00504245
1066.276,4.39005e-15,0.00508192
1069.535,3.10878e-15,0.00512413
1072.794,2.19054e-15,0.00516492
1076.053,1.53767e-15,0.00520172
1079.312,9.38855e-16,0.00523451
1082.571,4.91784e-16,0.00526065
