Cor A,Value,Error
415.0,4.84334e-10,0.000475828
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,2.29792e-08,0.000289281
854.442,4.05994e-08,0.000376481
857.701,3.79252e-08,0.000447568
860.96,2.62301e-08,0.000440751
864.219,2.11823e-08,0.000444689
867.478,1.74484e-08,0.000476191
870.737,1.43202e-08,0.000517646
873.996,1.16856e-08,0.000567082
877.255,9.50693e-09,0.0006246
880.514,7.72932e-09,0.000689839
883.773,6.30714e-09,0.000764846
887.032,5.2072e-09,0.00085548
890.291,4.43949e-09,0.000992078
893.55,1.81339e-09,0.00122937
896.809,8.00336e-11,0.00131547
900.068,7.21545e-11,0.00131144
903.327,6.52959e-11,0.00131593
906.586,5.92259e-11,0.0013235
909.845,5.38893e-11,0.00133373
913.104,4.91045e-11,0.0013445
916.363,4.48242e-11,0.00135402
919.622,3.71238e-11,0.00141205
922.881,3.32306e-11,0.00144097
926.14,3.09525e-11,0.00144983
929.399,2.88205e-11,0.0014582
932.658,2.68406e-11,0.0014692
935.917,2.50006e-11,0.00147852
939.176,2.33177e-11,0.0014894
942.435,2.17484e-11,0.00150013
945.694,5.40181e-11,0.00151798
948.953,9.51897e-11,0.00154185
952.212,6.04548e-11,0.00160396
955.471,1.888e-10,0.00124648
958.729,1.149e-10,0.00139516
961.988,5.96132e-11,0.00169525
965.247,3.37431e-11,0.00203046
968.506,2.04513e-11,0.00235595
971.765,1.35168e-11,0.0026441
975.024,8.97212e-12,0.00289772
978.283,5.93029e-12,0.00311612
981.542,3.99163e-12,0.00329839
984.801,2.72313e-12,0.0034544
988.06,1.84122e-12,0.00358871
991.319,9.60783e-13,0.00372904
994.578,6.97981e-13,0.00379847
997.837,4.99928e-13,0.00387132
1001.096,3.89841e-13,0.00393677
1004.355,2.75971e-13,0.00401856
1007.614,1.79727e-13,0.00411106
1010.873,1.16209e-13,0.00420081
1014.132,6.4005e-14,0.00430116
1017.391,4.59142e-14,0.00435165
1020.65,3.2215e-14,0.00440921
1023.909,3.49328e-14,0.00445199
1027.168,1.8938e-14,0.00457166
1030.427,1.19792e-14,0.0046496
1033.686,9.22959e-15,0.00470872
1036.945,8.04591e-15,0.00476477
1040.204,3.95502e-15,0.00487045
1043.463,3.3126e-15,0.00491012
1046.722,2.5675e-15,0.00496937
1049.981,2.08326e-15,0.00502511
1053.24,9.40873e-16,0.00511733
1056.499,6.06625e-16,0.00516784
1059.758,3.87196e-16,0.00521562
1063.017,2.6509e-16,0.00525167
1066.276,1.80819e-16,0.00528853
1069.535,1.23071e-16,0.00532609
1072.794,8.38553e-17,0.00536258
1076.053,6.38393e-17,0.00539201
1079.312,1.48448e-17,0.00562189
1082.571,8.57104e-18,0.00566282
