Value,Error,Energy
0.9605106198631125,0.002143695231160754,0.1 - 1
3.5795103169770033,0.004032155341237534,1 - 3.5
2.228730051125449,0.006638321801785989,3.5 - 10
0.021789698578525144,0.01527039716275917,10 - 20
