Value,Error,Energy
0.46056521095726366,0.0033327645369135026,0.1 - 1
2.1173671006131287,0.005780318284421267,1 - 3.5
0.4877181795658973,0.01467787971921448,3.5 - 10
0.001222301897362667,0.06546333483291052,10 - 20
