Value,Error,Energy
0.4140811862690465,0.00274473875398325,0.1 - 1
1.779940181747284,0.005813668034872883,1 - 3.5
0.5516963251751036,0.008532103810625219,3.5 - 10
0.002685440248722086,0.0417732928347754,10 - 20
