Cells,Value,Error
3.43,8.54356e-05,0.0009
10.32,1.39235e-05,0.0024
17.15,3.3598e-06,0.004
23.95,9.61369e-07,0.0057
30.8,3.20201e-07,0.0073
41.85,6.44355e-08,0.0112
46.85,2.68251e-08,0.0131
53.8,9.06676e-09,0.0163
60.55,3.44373e-09,0.0196
67.4,1.209e-09,0.0257
74.4,4.26232e-10,0.0283
81.1,1.6965e-10,0.0336
87.75,6.35764e-11,0.0381
92.15,3.1767e-11,0.0388
