Cor A,Value,Error
415.0,5.0035e-10,0.000442918
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,2.4453e-08,0.000276765
854.442,2.26463e-08,0.000554043
857.701,1.30397e-08,0.000489065
860.96,1.03625e-08,0.000472329
864.219,8.76816e-09,0.000480556
867.478,7.57149e-09,0.000498973
870.737,6.61452e-09,0.000524216
873.996,5.8169e-09,0.000553551
877.255,5.13526e-09,0.000586791
880.514,4.54182e-09,0.000623941
883.773,4.02938e-09,0.000665374
887.032,3.59274e-09,0.000714416
890.291,3.22622e-09,0.00077393
893.55,2.93455e-09,0.000850726
896.809,2.72788e-09,0.000956136
900.068,2.63499e-09,0.0011136
903.327,1.50404e-09,0.00129679
906.586,1.44037e-10,0.00132295
909.845,1.16205e-10,0.00132548
913.104,9.63501e-11,0.00132711
916.363,8.14538e-11,0.00133821
919.622,3.2971e-11,0.00137296
922.881,1.87743e-11,0.00138582
926.14,1.80173e-11,0.00138752
929.399,1.728e-11,0.00139285
932.658,1.65617e-11,0.00139712
935.917,1.5866e-11,0.00140192
939.176,1.51923e-11,0.00140295
942.435,1.45365e-11,0.00140876
945.694,3.76109e-11,0.00135131
948.953,7.21957e-11,0.00132036
952.212,5.11739e-11,0.0013191
955.471,2.5108e-10,0.00125379
958.729,1.20718e-10,0.00141436
961.988,4.38664e-11,0.00181298
965.247,1.65531e-11,0.00250604
968.506,6.54212e-12,0.00369123
971.765,2.85461e-12,0.00572539
975.024,1.33665e-12,0.00853507
978.283,6.78615e-13,0.0118513
981.542,3.80731e-13,0.0150717
984.801,2.31644e-13,0.0177875
988.06,1.46991e-13,0.0198554
991.319,7.39992e-14,0.0214283
994.578,5.29917e-14,0.0222618
997.837,3.77452e-14,0.022917
1001.096,2.94674e-14,0.0234259
1004.355,2.09079e-14,0.0239917
1007.614,1.36694e-14,0.024552
1010.873,8.88628e-15,0.0250385
1014.132,4.90851e-15,0.0255587
1017.391,3.54549e-15,0.0258048
1020.65,2.50732e-15,0.0260638
1023.909,2.76536e-15,0.0262271
1027.168,1.51221e-15,0.0267086
1030.427,9.63553e-16,0.0270166
1033.686,7.4972e-16,0.027231
1036.945,6.61743e-16,0.0274138
1040.204,3.26506e-16,0.0277831
1043.463,2.76461e-16,0.0279029
1046.722,2.16423e-16,0.0280832
1049.981,1.7757e-16,0.0282588
1053.24,7.9824e-17,0.028565
1056.499,5.1534e-17,0.028701
1059.758,3.29622e-17,0.0288433
1063.017,2.2683e-17,0.0289414
1066.276,1.55391e-17,0.0290362
1069.535,1.0625e-17,0.0291217
1072.794,7.280780000000001e-18,0.0292214
1076.053,5.5809e-18,0.0292888
1079.312,1.2514900000000001e-18,0.0299518
1082.571,7.2512100000000005e-19,0.0300339
