Cor A,Value,Error
415.0,2.94441e-13,0.000704436
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,2.37858e-13,0.000329893
854.442,3.59278e-09,0.000706502
857.701,2.09033e-09,0.000595978
860.96,1.66837e-09,0.000557082
864.219,1.43487e-09,0.000548917
867.478,1.26038e-09,0.000555754
870.737,1.11909e-09,0.000573168
873.996,9.98699e-10,0.000596784
877.255,8.93385e-10,0.000626019
880.514,7.9961e-10,0.000660451
883.773,7.17211e-10,0.000699968
887.032,6.46088e-10,0.000748378
890.291,5.8606e-10,0.000808457
893.55,5.38792e-10,0.00088756
896.809,5.06585e-10,0.000997385
900.068,4.95938e-10,0.00116264
903.327,2.70744e-10,0.00140049
906.586,4.35418e-16,0.00625935
909.845,3.10381e-16,0.00671313
913.104,2.2244e-16,0.00734905
916.363,1.608e-16,0.00809527
919.622,5.86197e-17,0.00949693
922.881,3.27887e-17,0.0105394
926.14,3.04006e-17,0.0108223
929.399,2.80433e-17,0.0110816
932.658,2.59155e-17,0.0114784
935.917,2.39905e-17,0.011807
939.176,2.22153e-17,0.0122957
942.435,2.02586e-17,0.01246
945.694,4.95952e-17,0.0123061
948.953,8.52113e-17,0.0127783
952.212,5.31557e-17,0.0138491
955.471,3.50868e-17,0.00765268
958.729,2.97803e-17,0.00527199
961.988,1.73674e-17,0.00667605
965.247,9.10227e-18,0.00918705
968.506,4.72427e-18,0.01255
971.765,2.4017100000000002e-18,0.015705
975.024,1.39159e-18,0.0186854
978.283,9.4546e-19,0.0209729
981.542,6.73321e-19,0.0223551
984.801,4.91104e-19,0.0232416
988.06,3.904e-19,0.0239064
991.319,4.57508e-19,0.024495
994.578,2.92593e-19,0.0248971
997.837,1.87269e-19,0.0252574
1001.096,1.01649e-19,0.025575
1004.355,6.31098e-20,0.0258196
1007.614,4.6404399999999995e-20,0.0260246
1010.873,3.42815e-20,0.0262264
1014.132,3.1270599999999995e-20,0.0265201
1017.391,1.9985299999999998e-20,0.026803
1020.65,1.2757699999999999e-20,0.0270618
1023.909,5.21875e-22,0.0271446
1027.168,3.60058e-21,0.0274215
1030.427,3.66644e-21,0.0277152
1033.686,2.06485e-21,0.0279752
1036.945,3.29887e-22,0.027989
1040.204,1.38727e-21,0.0282236
1043.463,6.674849999999999e-22,0.0284455
1046.722,3.4644e-22,0.0286697
1049.981,9.130880000000001e-23,0.028653
1053.24,5.0039399999999995e-22,0.0289105
1056.499,3.56297e-22,0.0290072
1059.758,2.46795e-22,0.0291348
1063.017,1.58958e-22,0.029258
1066.276,1.02206e-22,0.0293904
1069.535,6.568820000000001e-23,0.0295068
1072.794,4.2198e-23,0.0296417
1076.053,2.4734300000000002e-23,0.0297766
1079.312,2.6377400000000002e-23,0.0298538
1082.571,1.52438e-23,0.0299216
