Cor A,Value,Error
415.0,5.09683e-07,0.00034166
831.629,7.76025e-07,0.000423966
834.888,7.73175e-07,0.000422092
838.147,7.70864e-07,0.000421124
841.406,7.68991e-07,0.000421371
844.665,7.67738e-07,0.000423222
847.924,7.67305e-07,0.000424493
851.183,7.04014e-07,0.000316737
854.442,5.67307e-07,0.000337393
857.701,5.04459e-07,0.000362386
860.96,4.53801e-07,0.000387584
864.219,4.07394e-07,0.000414245
867.478,3.64517e-07,0.000442304
870.737,3.24818e-07,0.000471558
873.996,2.88589e-07,0.000502585
877.255,2.55803e-07,0.000535574
880.514,2.25975e-07,0.000571123
883.773,1.99332e-07,0.000610085
887.032,1.75751e-07,0.000653486
890.291,1.54978e-07,0.000703223
893.55,1.36958e-07,0.000762133
896.809,1.21695e-07,0.00083689
900.068,1.09109e-07,0.000935209
903.327,1.00791e-07,0.00100823
906.586,9.16901e-08,0.000987527
909.845,8.37801e-08,0.00101028
913.104,7.70079e-08,0.00103795
916.363,7.09696e-08,0.00107333
919.622,6.63922e-08,0.00111209
922.881,6.43898e-08,0.001116
926.14,6.25833e-08,0.00111957
929.399,6.08046e-08,0.00112478
932.658,5.90712e-08,0.00113088
935.917,5.73146e-08,0.00113759
939.176,5.55565e-08,0.00114654
942.435,5.38318e-08,0.00115741
945.694,5.16473e-08,0.00115243
948.953,4.19189e-08,0.00110905
952.212,3.02708e-08,0.00110426
955.471,2.3286e-08,0.00109922
958.729,1.39736e-08,0.0011247
961.988,6.23663e-09,0.00120529
965.247,2.48535e-09,0.00132927
968.506,9.27179e-10,0.00151221
971.765,3.35544e-10,0.00178819
975.024,1.2143e-10,0.00223124
978.283,4.53245e-11,0.00300118
981.542,1.79787e-11,0.00436674
984.801,7.80536e-12,0.00657412
988.06,3.77557e-12,0.00956597
991.319,1.93453e-12,0.0130688
994.578,1.16361e-12,0.0159059
997.837,7.55118e-13,0.018013
1001.096,5.05452e-13,0.0196101
1004.355,3.40344e-13,0.0208684
1007.614,2.29536e-13,0.0218681
1010.873,1.54739e-13,0.0226851
1014.132,1.04298e-13,0.0233507
1017.391,7.02865e-14,0.0239017
1020.65,4.72939e-14,0.0243651
1023.909,3.54638e-14,0.0246979
1027.168,2.3376e-14,0.0251157
1030.427,1.50542e-14,0.0255639
1033.686,1.03744e-14,0.0259563
1036.945,7.18634e-15,0.026322
1040.204,4.8777e-15,0.0266597
1043.463,3.59e-15,0.0269108
1046.722,2.68317e-15,0.0271662
1049.981,1.97069e-15,0.0274412
1053.24,1.31702e-15,0.027757
1056.499,9.48249e-16,0.0279939
1059.758,7.06932e-16,0.0281582
1063.017,5.18894e-16,0.0282847
1066.276,3.73658e-16,0.0283964
1069.535,2.65696e-16,0.0285152
1072.794,1.88182e-16,0.0286364
1076.053,1.32763e-16,0.0287379
1079.312,8.14535e-17,0.0288433
1082.571,4.27711e-17,0.0289248
