Cor A,Value,Error
415.0,1.11033e-09,0.000359185
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,6.16519e-08,0.000480874
854.442,5.81019e-08,0.000517302
857.701,2.20676e-08,0.000724507
860.96,1.22883e-08,0.000925916
864.219,8.08759e-09,0.00112918
867.478,5.68017e-09,0.00134961
870.737,4.10958e-09,0.00157636
873.996,3.03729e-09,0.00183452
877.255,2.26102e-09,0.0021084
880.514,1.69209e-09,0.00242381
883.773,1.28024e-09,0.00277623
887.032,9.73847e-10,0.00317156
890.291,7.50977e-10,0.00360882
893.55,5.79574e-10,0.00406269
896.809,4.69765e-10,0.00461788
900.068,4.46914e-10,0.00497614
903.327,5.70318e-10,0.00389895
906.586,4.96695e-10,0.00273324
909.845,5.30628e-10,0.00264389
913.104,5.47518e-10,0.00263782
916.363,5.70281e-10,0.0026196
919.622,2.59532e-10,0.00280742
922.881,1.52367e-10,0.00287201
926.14,1.54938e-10,0.00280406
929.399,1.57326e-10,0.00276883
932.658,1.59144e-10,0.00272705
935.917,1.61558e-10,0.00268787
939.176,1.64166e-10,0.00266071
942.435,1.67552e-10,0.00264785
945.694,4.74584e-10,0.00210289
948.953,1.34444e-09,0.00166956
952.212,2.23547e-09,0.00146625
955.471,1.91972e-09,0.00141783
958.729,1.86602e-09,0.00128786
961.988,1.40056e-09,0.00125853
965.247,9.04136e-10,0.00125374
968.506,5.55538e-10,0.0012631
971.765,3.14852e-10,0.00127969
975.024,1.94883e-10,0.00129829
978.283,1.32071e-10,0.00131842
981.542,9.07572e-11,0.00133994
984.801,6.31429e-11,0.00136226
988.06,4.71177e-11,0.00138584
991.319,4.66903e-11,0.00141682
994.578,2.68678e-11,0.00145423
997.837,1.5686e-11,0.0014926
1001.096,8.19038e-12,0.00152949
1004.355,4.81564e-12,0.00156261
1007.614,3.23833e-12,0.0015954
1010.873,2.19978e-12,0.00162934
1014.132,1.81121e-12,0.00166918
1017.391,1.09463e-12,0.00171546
1020.65,6.65023e-13,0.00176618
1023.909,1.07379e-13,0.00178523
1027.168,2.24469e-13,0.00182027
1030.427,2.23838e-13,0.00184578
1033.686,1.39249e-13,0.00186849
1036.945,4.21454e-14,0.00187309
1040.204,9.03289e-14,0.00190192
1043.463,5.19021e-14,0.0019221
1046.722,3.29782e-14,0.00193605
1049.981,1.4256e-14,0.00193657
1053.24,3.8903e-14,0.0019617
1056.499,2.50146e-14,0.00198567
1059.758,1.56837e-14,0.00201922
1063.017,9.2014e-15,0.00206134
1066.276,5.4031e-15,0.0021106
1069.535,3.17536e-15,0.00216659
1072.794,1.8672e-15,0.00222669
1076.053,1.03037e-15,0.00226936
1079.312,8.632e-16,0.00228597
1082.571,3.98353e-16,0.00230171
