Energy,Value,Error,Offset
5 - 10,21.8345297753217,0.008037362778162409,20 cm
10 - 20,57.87095532982662,0.007298131274787596,20 cm
20 - 30,82.15434172176809,0.008429863315339056,20 cm
30 - 40,93.89935425164849,0.009626370866823986,20 cm
40 - 50,142.374073783994,0.008404448521824487,20 cm
5 - 10,2.0910087811077287,0.02530556746182581,40 cm
10 - 20,5.669902120362758,0.023290875223944962,40 cm
20 - 30,7.103479318735487,0.028508981663604927,40 cm
30 - 40,8.211364326344185,0.03233056500663851,40 cm
40 - 50,6.768506003991057,0.038875738346890995,40 cm
