Energy,Value,Error,Offset
5.0,0.05915376147298852,0.0118,20 cm
6.0,6.050244520710324,0.0136,20 cm
7.0,5.527306145874905,0.0155,20 cm
8.0,5.301135456517381,0.017,20 cm
9.0,4.896689890746098,0.0189,20 cm
10.0,4.9617448883581625,0.0198,20 cm
11.0,5.280317391418487,0.0204,20 cm
12.0,5.173070644010684,0.0213,20 cm
13.0,5.102975797194868,0.0224,20 cm
14.0,5.477818218503398,0.0227,20 cm
15.0,5.826804876153495,0.0228,20 cm
16.0,6.002306733590249,0.0234,20 cm
17.0,6.328517828312322,0.0242,20 cm
18.0,6.669709223693578,0.0242,20 cm
19.0,7.047689728591378,0.0244,20 cm
20.0,6.910766879618396,0.0254,20 cm
21.0,7.463655968350865,0.0257,20 cm
22.0,8.016527830233144,0.0254,20 cm
23.0,8.426190061713323,0.0254,20 cm
24.0,8.702076018725316,0.0256,20 cm
25.0,8.810569013758997,0.026,20 cm
26.0,8.359689909732534,0.0271,20 cm
27.0,8.890834233144542,0.027,20 cm
28.0,8.546690529075407,0.0279,20 cm
29.0,8.027341277415571,0.0297,20 cm
30.0,8.30734836842359,0.0296,20 cm
31.0,7.382107591940941,0.0317,20 cm
32.0,6.979813717220414,0.0333,20 cm
33.0,6.485513249749498,0.0353,20 cm
34.0,6.089713744276733,0.0367,20 cm
35.0,7.148968913989353,0.0344,20 cm
36.0,8.078484751079777,0.0332,20 cm
37.0,6.83248207450075,0.0363,20 cm
38.0,8.737657157671554,0.0324,20 cm
39.0,27.857264682795883,0.0187,20 cm
40.0,56.83667404748927,0.0132,20 cm
41.0,57.963489880293444,0.0132,20 cm
42.0,23.679044658455126,0.0209,20 cm
43.0,3.6313427000902228,0.0524,20 cm
44.0,0.22537575382651967,0.2046,20 cm
46.0,0.03814674383941292,0.4303,20 cm
48.0,0.0,0.0,20 cm
5.0,0.0058131650461377875,0.0375,40 cm
6.0,0.5941316095848067,0.043,40 cm
7.0,0.5580247852062288,0.0477,40 cm
8.0,0.4729958907685422,0.055,40 cm
9.0,0.460043330502013,0.06,40 cm
10.0,0.4700688838771935,0.0619,40 cm
11.0,0.49707177236749056,0.065,40 cm
12.0,0.5057235217096324,0.0676,40 cm
13.0,0.49729826934828103,0.0736,40 cm
14.0,0.518934722977285,0.0736,40 cm
15.0,0.6135880285546088,0.0712,40 cm
16.0,0.5852520221138349,0.076,40 cm
17.0,0.6339289029524549,0.0745,40 cm
18.0,0.6904582781199772,0.0754,40 cm
19.0,0.6575777183419999,0.0798,40 cm
20.0,0.644548188895902,0.0828,40 cm
21.0,0.6066407134277233,0.0876,40 cm
22.0,0.7488475557147175,0.0829,40 cm
23.0,0.7445104105211464,0.0863,40 cm
24.0,0.7272598782363614,0.0855,40 cm
25.0,0.6659571713604269,0.0958,40 cm
26.0,0.7194973709354668,0.0933,40 cm
27.0,0.9522651741748004,0.0831,40 cm
28.0,0.6336841586911528,0.1019,40 cm
29.0,0.6602686967777897,0.1014,40 cm
30.0,0.6811104170362692,0.1028,40 cm
31.0,0.8474702699679072,0.0969,40 cm
32.0,0.40070619191835005,0.1315,40 cm
33.0,0.5330684373449962,0.1236,40 cm
34.0,0.5268790210585178,0.1246,40 cm
35.0,0.7609408173052986,0.1049,40 cm
36.0,0.7481556227346563,0.1076,40 cm
37.0,0.5711199219563532,0.1257,40 cm
38.0,1.0246905211208717,0.0949,40 cm
39.0,2.117223105900966,0.0667,40 cm
40.0,3.299701145211268,0.0553,40 cm
41.0,2.5608104354521393,0.063,40 cm
42.0,0.8472728000192953,0.113,40 cm
43.0,0.06072162330835393,0.4501,40 cm
44.0,0.0,0.0,40 cm
46.0,0.0,0.0,40 cm
48.0,0.0,0.0,40 cm
