Energy,Value,Error,Offset
5.0,2.379655476138082,0.0017,on-axis
6.0,264.4059257045486,0.0019,on-axis
7.0,271.8165112664701,0.0021,on-axis
8.0,279.1538324236306,0.0022,on-axis
9.0,296.3779954002916,0.0023,on-axis
10.0,322.7281091754434,0.0023,on-axis
11.0,363.1815622535345,0.0024,on-axis
12.0,392.3647824130969,0.0024,on-axis
13.0,437.1391350566255,0.0024,on-axis
14.0,499.50091635506914,0.0023,on-axis
15.0,565.9599196039401,0.0023,on-axis
16.0,627.8049029607008,0.0023,on-axis
17.0,690.1601815626885,0.0023,on-axis
18.0,762.1310157762621,0.0023,on-axis
19.0,804.640944695956,0.0023,on-axis
20.0,836.7935909068394,0.0023,on-axis
21.0,865.1518337469732,0.0024,on-axis
22.0,923.9678751904819,0.0024,on-axis
23.0,971.9052181824346,0.0024,on-axis
24.0,1000.0067101454747,0.0024,on-axis
25.0,1020.9251284701672,0.0024,on-axis
26.0,1029.925178620075,0.0025,on-axis
27.0,1035.2692222960504,0.0025,on-axis
28.0,1012.2459356188344,0.0026,on-axis
29.0,1012.099293814348,0.0026,on-axis
30.0,994.2199791456159,0.0027,on-axis
31.0,933.2407852641365,0.0028,on-axis
32.0,843.4046566155732,0.003,on-axis
33.0,776.8219535668536,0.0032,on-axis
34.0,740.3419181266794,0.0033,on-axis
35.0,743.4815898375452,0.0033,on-axis
36.0,769.3903184350137,0.0033,on-axis
37.0,693.06244349241,0.0035,on-axis
38.0,824.2086527952875,0.0032,on-axis
39.0,3607.39731858254,0.0016,on-axis
40.0,10250.689955506437,0.001,on-axis
41.0,13702.073798862886,0.0009,on-axis
42.0,8231.29268337614,0.0012,on-axis
43.0,1901.1667802916668,0.0024,on-axis
44.0,100.37922402048231,0.0107,on-axis
