Energy,Value,Error,Offset
6.0,0.00011093372632250847,0.0044,on-axis
7.0,0.01532442155070069,0.0048,on-axis
8.0,0.012253972401838795,0.0051,on-axis
9.0,0.011856631069300459,0.0058,on-axis
10.0,0.011709414976732396,0.0058,on-axis
11.0,0.012028830523179603,0.0074,on-axis
12.0,0.010884093928462613,0.0067,on-axis
13.0,0.011792329712904852,0.0064,on-axis
14.0,0.012309363938710696,0.0066,on-axis
15.0,0.012611940643238307,0.0058,on-axis
16.0,0.013370836281800733,0.0064,on-axis
17.0,0.014754384822529549,0.0063,on-axis
18.0,0.015778884321832866,0.0069,on-axis
19.0,0.01632512230631781,0.007,on-axis
20.0,0.016357147849790647,0.0065,on-axis
21.0,0.016798037349369726,0.0075,on-axis
22.0,0.01744064332152643,0.0071,on-axis
23.0,0.017656870157832256,0.007,on-axis
24.0,0.018238699071887906,0.0072,on-axis
25.0,0.019107714093023295,0.0072,on-axis
26.0,0.02053374187390629,0.007,on-axis
27.0,0.021944244903658684,0.007,on-axis
28.0,0.023102211296734385,0.0073,on-axis
29.0,0.02427452157916333,0.0076,on-axis
30.0,0.02484470351261792,0.0071,on-axis
31.0,0.02529025559170001,0.0076,on-axis
32.0,0.02605180822862768,0.0076,on-axis
33.0,0.027446619278683828,0.0075,on-axis
34.0,0.02848270021761918,0.0076,on-axis
35.0,0.029287828203968077,0.0076,on-axis
36.0,0.03042489593111581,0.0077,on-axis
37.0,0.031318727267250886,0.0078,on-axis
38.0,0.032504048628671615,0.0077,on-axis
39.0,0.03251192246756108,0.0077,on-axis
40.0,0.03391541639516416,0.0078,on-axis
41.0,0.03488484650408729,0.0081,on-axis
42.0,0.035646277057724586,0.008,on-axis
43.0,0.036727782882549506,0.008,on-axis
44.0,0.03758739054703796,0.0081,on-axis
46.0,0.038780914418252835,0.0061,on-axis
48.0,0.0413478839982824,0.0061,on-axis
50.0,0.04323845565958803,0.0062,on-axis
52.0,0.045807938090735335,0.0063,on-axis
54.0,0.05000274509690778,0.0063,on-axis
56.0,0.05596980630464187,0.0061,on-axis
58.0,0.0588359175746051,0.0061,on-axis
60.0,0.06234965349731338,0.0061,on-axis
62.0,0.10575903440284823,0.0052,on-axis
64.0,0.20749984565428928,0.0041,on-axis
66.0,0.17154486396611549,0.0047,on-axis
68.0,0.02566820573749929,0.0121,on-axis
70.0,0.0010176373428685338,0.0617,on-axis
