Energy,Value,Error,Offset
5 - 10,97.20762388006948,0.003823203628760188,20 cm
10 - 20,271.18924007410476,0.003361189545675274,20 cm
20 - 30,396.2111831820323,0.0038731638621383527,20 cm
30 - 40,513.3250515617594,0.004145073380337516,20 cm
40 - 50,787.6986757285774,0.003581609721411443,20 cm
5 - 10,8.918599246631352,0.012251435728644651,40 cm
10 - 20,25.551825305061875,0.010779447761950016,40 cm
20 - 30,36.11957578542461,0.01255418085710556,40 cm
30 - 40,45.575428952437626,0.013728250108766412,40 cm
40 - 50,34.717903285903056,0.01678725028841296,40 cm
