Energy,Value,Error,Offset
4.0,3.6866936079131793,0.0013,on-axis
5.0,379.7156561369306,0.0014,on-axis
6.0,472.81079382961,0.0014,on-axis
7.0,612.4137766099336,0.0015,on-axis
8.0,592.5894910907128,0.0016,on-axis
9.0,643.0280861579683,0.0017,on-axis
10.0,704.9215689225134,0.0017,on-axis
11.0,763.3245488505381,0.0017,on-axis
12.0,713.8284917316344,0.0018,on-axis
13.0,829.552146971572,0.0018,on-axis
14.0,915.9959182149988,0.0018,on-axis
15.0,986.7019379368064,0.0018,on-axis
16.0,1076.6577661716626,0.0018,on-axis
17.0,1196.4231334856258,0.0018,on-axis
18.0,1279.4914184425127,0.0018,on-axis
19.0,1347.1138018339752,0.0018,on-axis
20.0,1377.9111060013008,0.0018,on-axis
21.0,1439.2982929128248,0.0019,on-axis
22.0,1514.552371456059,0.0019,on-axis
23.0,1572.909508111964,0.0019,on-axis
24.0,1614.7279748298126,0.0019,on-axis
25.0,1657.9910118408611,0.0019,on-axis
26.0,1691.830532011847,0.0019,on-axis
27.0,1730.8593616274145,0.002,on-axis
28.0,1714.7990039438375,0.002,on-axis
29.0,1747.7028601330364,0.002,on-axis
30.0,1731.584458480987,0.0021,on-axis
31.0,1622.1374628076821,0.0022,on-axis
32.0,1542.7467140442209,0.0023,on-axis
33.0,1549.2957502322865,0.0023,on-axis
34.0,1491.4499367033716,0.0024,on-axis
35.0,1349.8180328700048,0.0026,on-axis
36.0,1249.300830840532,0.0027,on-axis
37.0,1224.2356144322673,0.0027,on-axis
38.0,1914.1903043993736,0.0022,on-axis
39.0,7395.626669608188,0.0012,on-axis
40.0,18964.043028445794,0.0008,on-axis
41.0,24014.38883106377,0.0007,on-axis
42.0,13772.436544482287,0.0009,on-axis
43.0,3079.4674135791024,0.002,on-axis
44.0,163.36184009133177,0.0089,on-axis
4.0,0.7187897577533151,0.003,20 cm
5.0,71.49836912622455,0.0032,20 cm
6.0,73.70987960127822,0.0036,20 cm
7.0,74.88517087914103,0.0039,20 cm
8.0,65.20264507749216,0.0045,20 cm
9.0,63.57876546709762,0.0049,20 cm
10.0,64.07533180574866,0.0051,20 cm
11.0,66.59655886738737,0.0054,20 cm
12.0,61.31565991233379,0.0058,20 cm
13.0,68.11338794580195,0.0058,20 cm
14.0,71.53697295890386,0.0059,20 cm
15.0,74.97948539478278,0.0061,20 cm
16.0,76.6673904636392,0.0063,20 cm
17.0,84.04440056430576,0.0062,20 cm
18.0,88.2921631473414,0.0063,20 cm
19.0,90.36547255825116,0.0064,20 cm
20.0,90.17747943915776,0.0066,20 cm
21.0,91.3782537094484,0.0068,20 cm
22.0,93.60680430927857,0.0069,20 cm
23.0,92.30050199836295,0.0071,20 cm
24.0,92.95760908615699,0.0073,20 cm
25.0,93.71639100342722,0.0075,20 cm
26.0,93.89349922343023,0.0076,20 cm
27.0,95.48645156549429,0.0077,20 cm
28.0,93.61040775708047,0.008,20 cm
29.0,95.7117035797927,0.0081,20 cm
30.0,97.51353069692651,0.0083,20 cm
31.0,99.04018138588326,0.0085,20 cm
32.0,107.23337272811933,0.0083,20 cm
33.0,109.0808927900444,0.0083,20 cm
34.0,92.93650302280412,0.0092,20 cm
35.0,76.38213656031793,0.0102,20 cm
36.0,79.70784873522298,0.0102,20 cm
37.0,110.19682632168622,0.0088,20 cm
38.0,213.5749673554624,0.0065,20 cm
39.0,429.4664525935354,0.0047,20 cm
40.0,587.2704307271049,0.0041,20 cm
41.0,441.3020274836821,0.0047,20 cm
42.0,135.3311762525187,0.0085,20 cm
43.0,12.590044096205832,0.0276,20 cm
44.0,0.9821736923456494,0.102,20 cm
4.0,0.1119110986530318,0.0073,40 cm
5.0,11.257685849333487,0.0079,40 cm
6.0,11.289339758798333,0.0089,40 cm
7.0,11.360832154373167,0.0097,40 cm
8.0,9.373900589202183,0.0114,40 cm
9.0,9.141808869159027,0.0125,40 cm
10.0,9.062322769004739,0.0132,40 cm
11.0,9.349966622973069,0.0139,40 cm
12.0,8.215730226694374,0.0154,40 cm
13.0,9.068146506992495,0.0154,40 cm
14.0,9.579050395920843,0.0158,40 cm
15.0,9.502474471206693,0.0166,40 cm
16.0,10.198110963792212,0.0167,40 cm
17.0,11.126172498731252,0.0168,40 cm
18.0,11.256348047053827,0.0171,40 cm
19.0,11.385197639857552,0.0176,40 cm
20.0,11.3083007618396,0.0184,40 cm
21.0,11.049747611584555,0.019,40 cm
22.0,11.112421028772298,0.0195,40 cm
23.0,10.684885649768082,0.0204,40 cm
24.0,10.555664240266161,0.0212,40 cm
25.0,10.984642109476152,0.0214,40 cm
26.0,10.520461430352112,0.0221,40 cm
27.0,10.65820096165616,0.0225,40 cm
28.0,9.974333181870067,0.024,40 cm
29.0,10.766223728030388,0.0238,40 cm
30.0,11.666870112134772,0.0235,40 cm
31.0,11.846297617919488,0.0238,40 cm
32.0,13.041920518985348,0.0233,40 cm
33.0,11.512736568300625,0.0251,40 cm
34.0,9.128842541813507,0.0285,40 cm
35.0,9.444334687595182,0.0288,40 cm
36.0,11.87850844670541,0.0261,40 cm
37.0,19.10469335115005,0.0211,40 cm
38.0,30.78248815795322,0.0169,40 cm
39.0,39.37828089608354,0.0151,40 cm
40.0,32.38384620456704,0.0168,40 cm
41.0,13.759945358414152,0.0259,40 cm
42.0,2.5648207369625884,0.0583,40 cm
43.0,0.13790528705926075,0.269,40 cm
44.0,0.018959944951421923,0.7979,40 cm
