Energy,Value,Error,Offset
5.0,0.003929805760323631,0.0015,on-axis
6.0,0.37225713291106804,0.0015,on-axis
7.0,0.33841174141079233,0.0016,on-axis
8.0,0.3184562009292685,0.0016,on-axis
9.0,0.310726411456831,0.0017,on-axis
10.0,0.3120561796297334,0.0017,on-axis
11.0,0.3310538293472846,0.0018,on-axis
12.0,0.3392223065670808,0.0019,on-axis
13.0,0.35849361964409215,0.0019,on-axis
14.0,0.3905760629903613,0.002,on-axis
15.0,0.4311532388621618,0.0019,on-axis
16.0,0.47320885978933586,0.002,on-axis
17.0,0.5233418213488792,0.0021,on-axis
18.0,0.5839805158601301,0.0022,on-axis
19.0,0.6257414234565013,0.0023,on-axis
20.0,0.6494416160582043,0.0025,on-axis
21.0,0.6628610612518149,0.0025,on-axis
22.0,0.7218720703698944,0.0025,on-axis
23.0,0.7631688382646662,0.0026,on-axis
24.0,0.7947487415455056,0.0027,on-axis
25.0,0.820376377822086,0.0027,on-axis
26.0,0.8469861287369468,0.0028,on-axis
27.0,0.8571441142404087,0.0029,on-axis
28.0,0.8609933558763923,0.0029,on-axis
29.0,0.8787700253467267,0.0031,on-axis
30.0,0.8714232399336393,0.0031,on-axis
31.0,0.8595502376498999,0.0033,on-axis
32.0,0.8221974879521955,0.0034,on-axis
33.0,0.8095988672497585,0.0035,on-axis
34.0,0.8452561266190264,0.0034,on-axis
35.0,0.9903946004633077,0.0032,on-axis
36.0,1.0962385032070134,0.0031,on-axis
37.0,0.9953328840986383,0.0032,on-axis
38.0,1.3352621149149084,0.0032,on-axis
39.0,4.017056634862531,0.0027,on-axis
40.0,8.638860052012335,0.0022,on-axis
41.0,9.482471696466124,0.0022,on-axis
42.0,4.46256955388961,0.0033,on-axis
43.0,0.7994943613835348,0.0075,on-axis
44.0,0.05232167060846532,0.0319,on-axis
46.0,0.005881409079862636,0.0812,on-axis
