Energy,Value,Error,Offset
5.0,0.26806180525235007,0.0055,20 cm
6.0,26.273689651594918,0.0065,20 cm
7.0,24.450881463667145,0.0074,20 cm
8.0,23.445498009619772,0.0081,20 cm
9.0,22.76949294993529,0.0088,20 cm
10.0,22.416367130076416,0.0093,20 cm
11.0,23.770178638328364,0.0095,20 cm
12.0,23.57519293418931,0.01,20 cm
13.0,24.150857163458,0.0103,20 cm
14.0,25.848096288838985,0.0104,20 cm
15.0,27.44153068564588,0.0105,20 cm
16.0,28.517697145194685,0.0108,20 cm
17.0,30.077053602430695,0.0109,20 cm
18.0,31.917085822366825,0.011,20 cm
19.0,33.47518066357561,0.0111,20 cm
20.0,33.88903015014575,0.0115,20 cm
21.0,34.73179541096277,0.0119,20 cm
22.0,37.8518789378746,0.0118,20 cm
23.0,40.21842772041212,0.0118,20 cm
24.0,40.21558990544124,0.012,20 cm
25.0,40.91274862063156,0.0121,20 cm
26.0,42.4872437552958,0.0122,20 cm
27.0,42.68166404733191,0.0124,20 cm
28.0,41.51134983907005,0.0129,20 cm
29.0,41.711454794866505,0.013,20 cm
30.0,40.712590774718805,0.0134,20 cm
31.0,39.331716031589096,0.0138,20 cm
32.0,36.019429479249766,0.0147,20 cm
33.0,34.80085398051682,0.0152,20 cm
34.0,34.97173780590526,0.0154,20 cm
35.0,39.91336018161636,0.0147,20 cm
36.0,44.35502669928202,0.0142,20 cm
37.0,40.06354371019413,0.0151,20 cm
38.0,49.12733843974204,0.0138,20 cm
39.0,154.0294544589452,0.008,20 cm
40.0,318.34628041263636,0.0056,20 cm
41.0,323.35177052562756,0.0056,20 cm
42.0,127.5208391988761,0.009,20 cm
43.0,17.217358092246943,0.024,20 cm
44.0,1.2624274991904605,0.0949,20 cm
5.0,0.024748522491495707,0.0179,40 cm
6.0,2.4590564488579774,0.0209,40 cm
7.0,2.2727632495205397,0.0238,40 cm
8.0,2.1356101692271974,0.0259,40 cm
9.0,2.0264208565341426,0.0284,40 cm
10.0,2.142197184503191,0.0293,40 cm
11.0,2.2679319296614247,0.0304,40 cm
12.0,2.2099638765964826,0.0327,40 cm
13.0,2.2067219504919113,0.0331,40 cm
14.0,2.4466868371987136,0.0334,40 cm
15.0,2.588339869775882,0.0339,40 cm
16.0,2.626989230797558,0.0347,40 cm
17.0,2.7833575689911516,0.0352,40 cm
18.0,3.01808584967121,0.0351,40 cm
19.0,3.261551007374352,0.0351,40 cm
20.0,3.25475292615481,0.036,40 cm
21.0,3.336061740533691,0.0381,40 cm
22.0,3.404899973446981,0.0387,40 cm
23.0,3.649326609749261,0.0382,40 cm
24.0,3.901233652311304,0.0377,40 cm
25.0,3.8257562335056545,0.0395,40 cm
26.0,3.905130419261282,0.0391,40 cm
27.0,3.794694101892542,0.0407,40 cm
28.0,3.575265953138927,0.0431,40 cm
29.0,3.472454175430152,0.0442,40 cm
30.0,3.500813211601014,0.0456,40 cm
31.0,3.4915406715685604,0.0464,40 cm
32.0,3.0115817364420994,0.0489,40 cm
33.0,3.090382648197766,0.0507,40 cm
34.0,3.0805518212346135,0.0517,40 cm
35.0,3.8542771153175654,0.0463,40 cm
36.0,4.343208773537482,0.0447,40 cm
37.0,3.3667428337523653,0.0512,40 cm
38.0,5.424166033648317,0.0415,40 cm
39.0,12.412164107137842,0.0277,40 cm
40.0,17.425284221831326,0.0235,40 cm
41.0,13.23978978747192,0.0274,40 cm
42.0,3.785177083270967,0.0511,40 cm
43.0,0.23556918085372047,0.2204,40 cm
44.0,0.032083012475119584,0.5228,40 cm
