Energy,Value,Error,Offset
5.0,7.785863653852415,0.0009,on-axis
6.0,1009.2607985349398,0.001,on-axis
7.0,1176.744729269263,0.001,on-axis
8.0,1253.6377904086771,0.0011,on-axis
9.0,1367.4974422453736,0.0011,on-axis
10.0,1507.4527588286546,0.0011,on-axis
11.0,1701.8538873078446,0.0011,on-axis
12.0,1827.6690417042073,0.0011,on-axis
13.0,2013.2252479169601,0.0011,on-axis
14.0,2270.754348141324,0.0011,on-axis
15.0,2532.2181297098477,0.0011,on-axis
16.0,2729.1452747197027,0.0011,on-axis
17.0,2915.5645792759924,0.0011,on-axis
18.0,3173.461049984991,0.0011,on-axis
19.0,3313.2274193362896,0.0011,on-axis
20.0,3426.900184493965,0.0012,on-axis
21.0,3574.0400338568875,0.0012,on-axis
22.0,3771.989273975745,0.0012,on-axis
23.0,3930.8452554960745,0.0012,on-axis
24.0,4037.9830115214213,0.0012,on-axis
25.0,4089.80506616746,0.0012,on-axis
26.0,4113.132756396692,0.0012,on-axis
27.0,4109.715211550188,0.0013,on-axis
28.0,3996.2995490478615,0.0013,on-axis
29.0,3951.319036893787,0.0013,on-axis
30.0,3887.4031861655503,0.0014,on-axis
31.0,3595.963315706766,0.0015,on-axis
32.0,3203.2179395933285,0.0016,on-axis
33.0,2935.880089480103,0.0017,on-axis
34.0,2741.7211346698177,0.0017,on-axis
35.0,2658.514945128348,0.0018,on-axis
36.0,2673.5092446372173,0.0018,on-axis
37.0,2371.8077747666366,0.0019,on-axis
38.0,2849.8611013259247,0.0017,on-axis
39.0,13298.037797538167,0.0009,on-axis
40.0,38824.25368775754,0.0005,on-axis
41.0,53136.9451165987,0.0004,on-axis
42.0,32867.03204686647,0.0006,on-axis
43.0,7794.650355352925,0.0012,on-axis
44.0,401.4107607564235,0.0055,on-axis
