Energy,Value,Error,Offset
5 - 10,43.57706634363544,0.0007858200691658395,20 cm
10 - 20,174.75471744110928,0.0004660264574217975,20 cm
20 - 30,278.6548689153494,0.0005142616332472838,20 cm
30 - 40,398.35473605325296,0.0006599684904929414,20 cm
40 - 50,345.3510415374706,0.0010038372079844862,20 cm
50 - 60,255.50012013202235,0.0015410257985975573,20 cm
60 - 70,1005.7005179107556,0.0014394380719454348,20 cm
5 - 10,7.008648987044788,0.0008825397011546598,40 cm
10 - 20,28.48184202205362,0.0005242964096428355,40 cm
20 - 30,43.82351217220843,0.0005745805343334023,40 cm
30 - 40,58.491331719710274,0.0006479505897429497,40 cm
40 - 50,47.308673435521996,0.0008757824253221301,40 cm
50 - 60,31.90341419862455,0.0012111386313587989,40 cm
60 - 70,83.77138574498572,0.0012986179266110543,40 cm
