Energy,Value,Error,Offset
6.0,0.4112765022833129,0.0058,20 cm
7.0,50.16130975656382,0.0067,20 cm
8.0,47.73094831656473,0.0073,20 cm
9.0,45.49254457689468,0.008,20 cm
10.0,45.57001235256723,0.0084,20 cm
11.0,47.43291859569921,0.0088,20 cm
12.0,48.18186017788986,0.0091,20 cm
13.0,50.179212032427586,0.0093,20 cm
14.0,53.32651650219965,0.0095,20 cm
15.0,56.36799739137575,0.0096,20 cm
16.0,59.08564269502735,0.0097,20 cm
17.0,62.18067654779284,0.0099,20 cm
18.0,66.59264567169839,0.0099,20 cm
19.0,68.6704423266001,0.01,20 cm
20.0,69.63171390424245,0.0103,20 cm
21.0,74.46582855067064,0.0105,20 cm
22.0,78.3800252479944,0.0105,20 cm
23.0,81.9110377051513,0.0105,20 cm
24.0,85.44461808831592,0.0105,20 cm
25.0,90.97154716821474,0.0105,20 cm
26.0,93.11584890685386,0.0106,20 cm
27.0,97.60487512652793,0.0105,20 cm
28.0,102.2337323399567,0.0105,20 cm
29.0,103.42215737449729,0.0106,20 cm
30.0,105.1137727880526,0.0107,20 cm
31.0,108.16831854038276,0.0108,20 cm
32.0,111.2215677320654,0.0108,20 cm
33.0,116.25470172867348,0.0108,20 cm
34.0,117.98259296205313,0.0108,20 cm
35.0,122.29738647684783,0.0108,20 cm
36.0,121.8236835174563,0.011,20 cm
37.0,122.35640564435022,0.0112,20 cm
38.0,124.26463538418027,0.0113,20 cm
39.0,121.66047445422609,0.0115,20 cm
40.0,125.15104000970976,0.0115,20 cm
41.0,127.73131998312208,0.0115,20 cm
42.0,130.24393742670685,0.0116,20 cm
43.0,127.17155731283474,0.0118,20 cm
44.0,129.45856328570343,0.0119,20 cm
46.0,130.05243584633774,0.0086,20 cm
48.0,134.29985393560597,0.0087,20 cm
50.0,127.72232374420017,0.009,20 cm
52.0,121.13548219870944,0.0095,20 cm
54.0,107.54119576927475,0.0103,20 cm
56.0,97.70085692945594,0.011,20 cm
58.0,92.54824319708156,0.0115,20 cm
60.0,108.43957926082473,0.0108,20 cm
62.0,128.34165108843777,0.0101,20 cm
64.0,417.7462606052465,0.0057,20 cm
66.0,756.1828321311873,0.0043,20 cm
68.0,137.785652277668,0.01,20 cm
70.0,2.91878887019446,0.0686,20 cm
6.0,0.041331940646242356,0.0178,40 cm
7.0,5.198763968462825,0.0203,40 cm
8.0,4.92836169132519,0.0222,40 cm
9.0,4.964925523791308,0.024,40 cm
10.0,4.733556939107041,0.0257,40 cm
11.0,5.157570796836266,0.0261,40 cm
12.0,5.217961325380609,0.0272,40 cm
13.0,5.706728486285589,0.0274,40 cm
14.0,5.557323834819255,0.0285,40 cm
15.0,6.320899400200769,0.0281,40 cm
16.0,6.4091335331078945,0.0294,40 cm
17.0,6.73190178795247,0.0295,40 cm
18.0,7.299555253025458,0.0295,40 cm
19.0,7.60471853999355,0.0299,40 cm
20.0,7.60036969071382,0.031,40 cm
21.0,8.377446703819075,0.0309,40 cm
22.0,8.358552650793733,0.0317,40 cm
23.0,8.55615116259868,0.0323,40 cm
24.0,9.133729365469142,0.0318,40 cm
25.0,9.25383495930268,0.0323,40 cm
26.0,9.874476236228219,0.0323,40 cm
27.0,10.18623897955321,0.0322,40 cm
28.0,10.022287896555621,0.0332,40 cm
29.0,10.06143404975625,0.0334,40 cm
30.0,9.899959836963834,0.0344,40 cm
31.0,9.966507039826404,0.0353,40 cm
32.0,10.873327674081805,0.0341,40 cm
33.0,10.644762557239044,0.035,40 cm
34.0,9.912617334375426,0.0364,40 cm
35.0,11.440019945468203,0.0351,40 cm
36.0,10.665908638741174,0.0367,40 cm
37.0,10.839894879306803,0.037,40 cm
38.0,11.04024569342407,0.0374,40 cm
39.0,10.570966631274741,0.0387,40 cm
40.0,9.513698822167473,0.0407,40 cm
41.0,10.992437475240738,0.0387,40 cm
42.0,10.458987884022447,0.0403,40 cm
43.0,10.900874534376655,0.0399,40 cm
44.0,10.548067933823667,0.0413,40 cm
46.0,10.42887780346804,0.0299,40 cm
48.0,10.137286389734316,0.0311,40 cm
50.0,9.639264436350722,0.0324,40 cm
52.0,8.213670127338014,0.0359,40 cm
54.0,7.669514693448194,0.0379,40 cm
56.0,6.904983969269836,0.0407,40 cm
58.0,7.499461445604552,0.04,40 cm
60.0,9.332050728136503,0.0369,40 cm
62.0,10.343697245054596,0.0352,40 cm
64.0,24.97853588018776,0.0232,40 cm
66.0,24.921633516900812,0.0234,40 cm
68.0,2.6182794521298596,0.0713,40 cm
70.0,0.06622535775957507,0.4698,40 cm
