Energy,Value,Error,Offset
6.0,4.524488788161573,0.0016,on-axis
7.0,715.2936342775848,0.0017,on-axis
8.0,684.0114388444285,0.0019,on-axis
9.0,718.122092274465,0.002,on-axis
10.0,764.4524089230492,0.002,on-axis
11.0,823.3894864233474,0.0021,on-axis
12.0,794.6190761725384,0.0022,on-axis
13.0,877.2291947741628,0.0022,on-axis
14.0,947.6294919300808,0.0022,on-axis
15.0,1006.685161859596,0.0023,on-axis
16.0,1092.3460711119283,0.0023,on-axis
17.0,1196.0816880566929,0.0023,on-axis
18.0,1277.5774395083465,0.0023,on-axis
19.0,1372.5340096365835,0.0023,on-axis
20.0,1451.7394698296755,0.0023,on-axis
21.0,1531.6714192738887,0.0023,on-axis
22.0,1648.3098501472919,0.0023,on-axis
23.0,1752.3804568125333,0.0023,on-axis
24.0,1856.6874037538716,0.0022,on-axis
25.0,1995.0421569820655,0.0022,on-axis
26.0,2122.126124395487,0.0022,on-axis
27.0,2294.269939555198,0.0022,on-axis
28.0,2435.7502945143124,0.0022,on-axis
29.0,2599.4804552977616,0.0021,on-axis
30.0,2702.646205593136,0.0021,on-axis
31.0,2770.121707895055,0.0022,on-axis
32.0,2896.3234677804353,0.0022,on-axis
33.0,3027.123139794888,0.0022,on-axis
34.0,3118.410709624796,0.0022,on-axis
35.0,3203.9217545833603,0.0022,on-axis
36.0,3329.704648914258,0.0022,on-axis
37.0,3426.2852089084286,0.0022,on-axis
38.0,3491.088098635346,0.0022,on-axis
39.0,3529.5238971344597,0.0022,on-axis
40.0,3551.8872745934764,0.0022,on-axis
41.0,3662.346366510574,0.0022,on-axis
42.0,3770.0801138213355,0.0022,on-axis
43.0,3789.8943845260865,0.0023,on-axis
44.0,3910.734410406636,0.0022,on-axis
46.0,4040.7846531119185,0.0016,on-axis
48.0,4287.679822573984,0.0016,on-axis
50.0,4365.955218370496,0.0016,on-axis
52.0,4380.924929347562,0.0017,on-axis
54.0,4267.58347392215,0.0017,on-axis
56.0,4034.2178698915404,0.0018,on-axis
58.0,3618.1882209862715,0.0019,on-axis
60.0,3107.4388868037718,0.0021,on-axis
62.0,2954.1757673689117,0.0021,on-axis
64.0,19443.127837354954,0.0009,on-axis
66.0,58503.18370861871,0.0005,on-axis
68.0,18826.707324897605,0.0009,on-axis
70.0,490.4107603953551,0.006,on-axis
6.0,0.7664678304659545,0.004,20 cm
7.0,105.5285647668189,0.0043,20 cm
8.0,91.5222986879539,0.005,20 cm
9.0,88.52887805014626,0.0054,20 cm
10.0,89.31609665390795,0.0058,20 cm
11.0,92.53366238639494,0.006,20 cm
12.0,87.03091781782213,0.0065,20 cm
13.0,92.7848421906325,0.0066,20 cm
14.0,97.20708569730054,0.0067,20 cm
15.0,100.32369795347743,0.0069,20 cm
16.0,103.74594710231351,0.007,20 cm
17.0,113.29753150126824,0.007,20 cm
18.0,119.48827025054024,0.0071,20 cm
19.0,121.47267504591879,0.0072,20 cm
20.0,122.65911314768363,0.0074,20 cm
21.0,128.0508091406311,0.0075,20 cm
22.0,131.75210533254392,0.0076,20 cm
23.0,133.0158728931835,0.0077,20 cm
24.0,138.54730782983498,0.0078,20 cm
25.0,142.89184221769705,0.0078,20 cm
26.0,147.74616609731882,0.0079,20 cm
27.0,155.22414120678926,0.0079,20 cm
28.0,161.21968122135215,0.0079,20 cm
29.0,165.417260770446,0.008,20 cm
30.0,165.76674878369099,0.0082,20 cm
31.0,170.21683923484179,0.0084,20 cm
32.0,170.4583270273689,0.0085,20 cm
33.0,176.42142917259648,0.0086,20 cm
34.0,175.61740768289528,0.0087,20 cm
35.0,174.74268414554342,0.0089,20 cm
36.0,177.35017642178587,0.0089,20 cm
37.0,176.89238898960244,0.0091,20 cm
38.0,178.14031741058062,0.0092,20 cm
39.0,177.1978367813049,0.0093,20 cm
40.0,172.5887961039679,0.0096,20 cm
41.0,175.56789441107867,0.0096,20 cm
42.0,172.24281007895732,0.0099,20 cm
43.0,174.51394793809155,0.01,20 cm
44.0,173.43860628259176,0.0101,20 cm
46.0,169.2942993657055,0.0074,20 cm
48.0,167.29404383080026,0.0076,20 cm
50.0,157.47613695872428,0.008,20 cm
52.0,148.83870105027938,0.0084,20 cm
54.0,141.71498462946113,0.0088,20 cm
56.0,148.0315847434366,0.0088,20 cm
58.0,149.12776231115996,0.0089,20 cm
60.0,127.41570183345235,0.0097,20 cm
62.0,206.35244162575216,0.0078,20 cm
64.0,587.7658294869435,0.0047,20 cm
66.0,607.8450369725635,0.0047,20 cm
68.0,79.55659168880086,0.013,20 cm
70.0,1.7382401347281813,0.0879,20 cm
6.0,0.12013606274115302,0.0098,40 cm
7.0,16.223282328708745,0.0107,40 cm
8.0,13.758262861572312,0.0125,40 cm
9.0,12.939045011932533,0.0137,40 cm
10.0,13.319031244659257,0.0144,40 cm
11.0,13.888338084322173,0.015,40 cm
12.0,12.805336940395684,0.0165,40 cm
13.0,13.581499571876876,0.0166,40 cm
14.0,14.038840488603892,0.0171,40 cm
15.0,14.267575457939472,0.0178,40 cm
16.0,15.587125057539838,0.0178,40 cm
17.0,16.549381586872244,0.0179,40 cm
18.0,17.106055509830064,0.0183,40 cm
19.0,17.45484561306337,0.0186,40 cm
20.0,17.53051759955287,0.0193,40 cm
21.0,17.5056389856362,0.0199,40 cm
22.0,18.32469289542969,0.0201,40 cm
23.0,18.28548415160748,0.0205,40 cm
24.0,17.857257646214872,0.0212,40 cm
25.0,18.516733659962153,0.0214,40 cm
26.0,19.24577447253399,0.0215,40 cm
27.0,20.211748036389345,0.0215,40 cm
28.0,21.057921607507268,0.0215,40 cm
29.0,20.714609878154036,0.0222,40 cm
30.0,20.47351716051059,0.023,40 cm
31.0,20.364519918412,0.024,40 cm
32.0,20.07156305073935,0.0244,40 cm
33.0,19.47987290810664,0.0249,40 cm
34.0,20.759212306421233,0.025,40 cm
35.0,19.514869527323658,0.0257,40 cm
36.0,19.42552234518447,0.0263,40 cm
37.0,19.096189383140143,0.027,40 cm
38.0,19.52355542514361,0.0273,40 cm
39.0,18.678957247133315,0.0278,40 cm
40.0,19.01072953466835,0.0282,40 cm
41.0,17.768998658776606,0.0294,40 cm
42.0,17.8588682998797,0.0296,40 cm
43.0,18.46331560385053,0.0299,40 cm
44.0,17.886281738528588,0.0307,40 cm
46.0,16.781359317559403,0.023,40 cm
48.0,15.373612024808173,0.0243,40 cm
50.0,15.184142942659065,0.0252,40 cm
52.0,13.759234766868369,0.027,40 cm
54.0,14.82048593362024,0.0265,40 cm
56.0,15.943842754169042,0.0261,40 cm
58.0,14.734584016242625,0.0273,40 cm
60.0,15.962366713385045,0.0267,40 cm
62.0,34.66105950420411,0.0186,40 cm
64.0,46.44883344155132,0.0163,40 cm
66.0,18.561527871654913,0.0262,40 cm
68.0,1.55664614487344,0.0953,40 cm
70.0,0.07279404280627519,0.4296,40 cm
