Energy,Value,Error,Offset
4.0,0.5359176690133381,0.0034,on-axis
5.0,53.855018122743004,0.0036,on-axis
6.0,59.365443068435276,0.004,on-axis
7.0,71.22252079785243,0.0041,on-axis
8.0,63.72179479866653,0.0046,on-axis
9.0,67.60438764059356,0.0049,on-axis
10.0,73.1356519269998,0.005,on-axis
11.0,76.94487635062902,0.0052,on-axis
12.0,67.37716609977018,0.0057,on-axis
13.0,78.35417094558805,0.0056,on-axis
14.0,86.43995799415873,0.0056,on-axis
15.0,90.65501790547911,0.0057,on-axis
16.0,100.44528268910324,0.0057,on-axis
17.0,114.40714667055848,0.0056,on-axis
18.0,121.5285647962663,0.0056,on-axis
19.0,127.93241149610715,0.0056,on-axis
20.0,130.5613156644005,0.0058,on-axis
21.0,134.2905913832729,0.0059,on-axis
22.0,141.4634090334211,0.0059,on-axis
23.0,145.82908809679643,0.006,on-axis
24.0,152.78921317313882,0.006,on-axis
25.0,159.54438474995132,0.006,on-axis
26.0,165.52095762840233,0.006,on-axis
27.0,171.11192046171573,0.006,on-axis
28.0,172.77363280605533,0.0061,on-axis
29.0,183.49580564741163,0.0061,on-axis
30.0,182.85534713288015,0.0063,on-axis
31.0,178.7935857917891,0.0065,on-axis
32.0,180.64079173180488,0.0066,on-axis
33.0,190.79277017794158,0.0065,on-axis
34.0,183.38782560881154,0.0068,on-axis
35.0,164.4610240892517,0.0072,on-axis
36.0,159.2091011331406,0.0074,on-axis
37.0,174.0802399116481,0.0071,on-axis
38.0,302.8324274602265,0.0055,on-axis
39.0,928.4484465697079,0.0033,on-axis
40.0,2104.5976821162276,0.0023,on-axis
41.0,2463.2387430610524,0.0022,on-axis
42.0,1331.2057822453114,0.003,on-axis
43.0,285.75341535649045,0.0066,on-axis
44.0,16.336488495722744,0.0278,on-axis
4.0,0.2076773646704685,0.0054,20 cm
5.0,20.99975541485253,0.0058,20 cm
6.0,21.48083895765561,0.0065,20 cm
7.0,22.024489310099355,0.007,20 cm
8.0,18.592481896605822,0.0082,20 cm
9.0,18.444252076655165,0.0088,20 cm
10.0,18.537779430988547,0.0093,20 cm
11.0,19.349139869278858,0.0097,20 cm
12.0,17.757562901046278,0.0105,20 cm
13.0,19.901875464998493,0.0104,20 cm
14.0,20.720577764761863,0.0108,20 cm
15.0,21.801092889494726,0.011,20 cm
16.0,23.436700645429816,0.011,20 cm
17.0,26.414185392343136,0.0109,20 cm
18.0,27.859765396202103,0.011,20 cm
19.0,29.182376362800486,0.0111,20 cm
20.0,29.880319022207228,0.0114,20 cm
21.0,30.311027338714023,0.0116,20 cm
22.0,30.780084238105747,0.0119,20 cm
23.0,31.538007019767626,0.012,20 cm
24.0,31.278948791699673,0.0124,20 cm
25.0,33.64264818855339,0.0123,20 cm
26.0,34.21380928887402,0.0124,20 cm
27.0,36.72994046660179,0.0124,20 cm
28.0,37.1068852758064,0.0126,20 cm
29.0,39.10853189281411,0.0126,20 cm
30.0,39.70260750529337,0.0129,20 cm
31.0,40.98588782424572,0.0132,20 cm
32.0,46.00566566627473,0.0128,20 cm
33.0,47.053362175902166,0.0128,20 cm
34.0,42.30199842033064,0.0137,20 cm
35.0,37.635484683304256,0.0147,20 cm
36.0,38.96151338481814,0.0146,20 cm
37.0,52.13881330709468,0.0129,20 cm
38.0,94.86000306680005,0.0098,20 cm
39.0,207.47330449694618,0.0068,20 cm
40.0,309.7152014449944,0.0057,20 cm
41.0,256.8460496753213,0.0064,20 cm
42.0,91.61511669585438,0.0108,20 cm
43.0,10.290602692278712,0.0327,20 cm
44.0,0.9444304046647537,0.1118,20 cm
4.0,0.05206424854703106,0.0103,40 cm
5.0,5.227397310520979,0.0112,40 cm
6.0,5.227631974847218,0.0127,40 cm
7.0,5.203467158878932,0.0138,40 cm
8.0,4.241047658301727,0.0164,40 cm
9.0,4.389426687118845,0.0174,40 cm
10.0,4.182268824794501,0.0189,40 cm
11.0,4.3855861027452665,0.0196,40 cm
12.0,3.794802604254307,0.0219,40 cm
13.0,4.446551226773054,0.0214,40 cm
14.0,4.592744749431207,0.022,40 cm
15.0,4.9980380953591315,0.0222,40 cm
16.0,4.854418639872023,0.0234,40 cm
17.0,5.763400901006189,0.0226,40 cm
18.0,6.11406049472548,0.0228,40 cm
19.0,6.221274038081969,0.0233,40 cm
20.0,6.23939257209569,0.024,40 cm
21.0,6.289874306105914,0.0247,40 cm
22.0,6.705350282944249,0.0246,40 cm
23.0,6.41695589787835,0.0257,40 cm
24.0,6.413732918582272,0.0263,40 cm
25.0,6.322449528328106,0.0269,40 cm
26.0,6.981362091247233,0.0265,40 cm
27.0,7.094585932631339,0.027,40 cm
28.0,7.63926304092293,0.0267,40 cm
29.0,7.904347898334576,0.0271,40 cm
30.0,8.619045015854038,0.0273,40 cm
31.0,8.412793246524702,0.0286,40 cm
32.0,9.919430298513122,0.0271,40 cm
33.0,9.231839046327543,0.0283,40 cm
34.0,7.598609185380747,0.0313,40 cm
35.0,7.183190517719863,0.0324,40 cm
36.0,8.586669143668068,0.0306,40 cm
37.0,13.262248342043057,0.0253,40 cm
38.0,22.1126269823134,0.02,40 cm
39.0,33.40353233543607,0.0164,40 cm
40.0,35.836870259976884,0.0162,40 cm
41.0,20.185794361604355,0.0219,40 cm
42.0,4.7390291758617,0.0454,40 cm
43.0,0.22379807397180626,0.1903,40 cm
44.0,0.023638990373280017,0.5117,40 cm
