Energy,Value,Error,Offset
6.0,0.001827964065449264,0.0023,on-axis
7.0,0.2533754638238929,0.0025,on-axis
8.0,0.20832479504067825,0.0029,on-axis
9.0,0.19896413663821136,0.0029,on-axis
10.0,0.19720670376632302,0.003,on-axis
11.0,0.20039937013247858,0.0032,on-axis
12.0,0.185234397588271,0.0033,on-axis
13.0,0.20124756480877698,0.0033,on-axis
14.0,0.20941201801890894,0.0034,on-axis
15.0,0.21448737646466498,0.0033,on-axis
16.0,0.2278933533145026,0.0035,on-axis
17.0,0.2502712519335969,0.0035,on-axis
18.0,0.2631581072581688,0.0035,on-axis
19.0,0.27656683011783945,0.0036,on-axis
20.0,0.2787420884292081,0.0038,on-axis
21.0,0.2866315421984528,0.0039,on-axis
22.0,0.2974977504010003,0.0039,on-axis
23.0,0.3028203882478244,0.004,on-axis
24.0,0.3148172318516759,0.004,on-axis
25.0,0.3315663567904321,0.004,on-axis
26.0,0.34906555488919255,0.0041,on-axis
27.0,0.3720582398325174,0.004,on-axis
28.0,0.39163108649766043,0.004,on-axis
29.0,0.4128513854114739,0.004,on-axis
30.0,0.4295467104075348,0.0041,on-axis
31.0,0.43192365132481464,0.0043,on-axis
32.0,0.45310519056441456,0.0044,on-axis
33.0,0.47206100123859385,0.0043,on-axis
34.0,0.4909897863909889,0.0043,on-axis
35.0,0.5043857318381271,0.0044,on-axis
36.0,0.5235655253983292,0.0044,on-axis
37.0,0.5343740207015263,0.0044,on-axis
38.0,0.5571607295456265,0.0044,on-axis
39.0,0.5686630760510317,0.0045,on-axis
40.0,0.5877681041436906,0.0045,on-axis
41.0,0.6012243518447675,0.0046,on-axis
42.0,0.6162783779620394,0.0047,on-axis
43.0,0.6395359918520273,0.0047,on-axis
44.0,0.6562860453417652,0.0047,on-axis
46.0,0.6812148326345209,0.0036,on-axis
48.0,0.7164280131855257,0.0036,on-axis
50.0,0.7583558903433625,0.0037,on-axis
52.0,0.795990115681721,0.0038,on-axis
54.0,0.8461373206537499,0.0038,on-axis
56.0,0.9492256313827002,0.0038,on-axis
58.0,1.0243786837693991,0.0037,on-axis
60.0,1.0225667642483567,0.0038,on-axis
62.0,1.613784261221977,0.0034,on-axis
64.0,4.4590804510238895,0.0026,on-axis
66.0,5.65721860772106,0.0026,on-axis
68.0,1.1362590651361293,0.0057,on-axis
70.0,0.03587886768536313,0.0331,on-axis
