Value,Error,Energy
0.0128769,0.0011,0.001 - 0.01
0.051024309999999996,0.0006210227864604328,0.01 - 0.03
0.015605400000000002,0.0011391334439473664,0.03 - 0.06
0.04710685,0.0006504722885642111,0.06 - 0.1
0.07050395,0.0005434123413691144,0.1 - 0.15
0.08117579999999999,0.0005009230881117399,0.15 - 0.2
0.28615759999999996,0.00026261998435900144,0.2 - 0.4
0.07180020000000001,0.0005294395086530631,0.4 - 0.5
0.1591686,0.0003475773717721031,0.5 - 0.7
