Time,Value,Error
6.26952,0.0,0.0
6.30888,0.0,0.0
6.34824,0.0,0.0
6.3876,0.0,0.0
6.42696,0.0,0.0
6.46632,0.0,0.0
6.50568,0.0,0.0
6.54504,0.0,0.0
6.5844,0.0,0.0
6.62376,0.0,0.0
6.66312,7.23791e-17,0.5125
6.70248,1.46552e-13,0.1042
6.74184,1.34862e-11,0.0113
6.7812,2.92156e-10,0.0032
6.82056,6.4119e-10,0.0026
6.85992,3.83038e-10,0.0058
6.89928,2.25905e-10,0.012
6.93864,1.73324e-10,0.0127
6.978,1.35625e-10,0.0181
7.01736,1.09948e-10,0.0162
7.05672,9.59111e-11,0.0159
7.09608,7.45271e-11,0.014
7.13544,6.27752e-11,0.0159
7.1748,5.66128e-11,0.0255
7.21416,5.2443e-11,0.0709
7.25352,4.10844e-11,0.0244
7.29288,3.51331e-11,0.0309
7.33224,3.07604e-11,0.0254
7.3716,2.80746e-11,0.0325
7.41096,2.68065e-11,0.0518
7.45032,2.41291e-11,0.0722
7.48968,2.55941e-11,0.1273
7.52904,1.83845e-11,0.0596
7.5684,1.76353e-11,0.0538
7.60776,1.90906e-11,0.0761
7.80456,9.27951e-11,0.0612
8.00136,9.64228e-11,0.0766
8.19816,9.57381e-11,0.0621
8.39496,1.00473e-10,0.0562
8.59176,9.92835e-11,0.0549
8.78856,8.86404e-11,0.0543
8.98536,7.20044e-11,0.0383
9.18216,7.69516e-11,0.061
9.37896,6.55604e-11,0.0407
9.57576,5.91493e-11,0.0452
9.77256,5.62687e-11,0.0344
9.96936,5.88671e-11,0.0795
10.1662,5.82975e-11,0.0572
10.363,5.90543e-11,0.061
10.5598,6.24878e-11,0.0673
10.7566,5.84712e-11,0.0715
10.9534,5.71635e-11,0.0403
11.1502,6.25494e-11,0.0481
11.347,5.76275e-11,0.0331
11.5438,6.40519e-11,0.0446
11.7406,6.12255e-11,0.0361
11.9374,6.48576e-11,0.0374
12.1342,6.71389e-11,0.0303
12.331,6.62669e-11,0.0289
12.5278,6.83615e-11,0.0283
12.7246,7.01359e-11,0.0282
12.9214,7.76798e-11,0.0355
13.1182,8.12677e-11,0.0384
13.315,8.21844e-11,0.0288
13.5118,8.87007e-11,0.0239
13.7086,9.83956e-11,0.0258
13.9054,1.01876e-10,0.034
14.1022,9.79998e-11,0.0222
14.299,1.02169e-10,0.0219
14.4958,1.05478e-10,0.0219
14.6926,1.04139e-10,0.0211
14.8894,1.09769e-10,0.0227
15.0862,1.08279e-10,0.019
15.283,1.1395e-10,0.0229
15.4798,1.13758e-10,0.0359
15.6766,1.17618e-10,0.0235
15.8734,1.26253e-10,0.0229
16.0702,1.34186e-10,0.0259
16.267,1.32609e-10,0.0148
16.4638,1.49684e-10,0.027
16.6606,1.48961e-10,0.0234
16.8574,1.59668e-10,0.0256
17.0542,1.50361e-10,0.0146
17.251,1.60645e-10,0.0221
17.4478,1.54025e-10,0.019
17.6446,1.60343e-10,0.0203
17.8414,1.66385e-10,0.0207
18.0382,1.70373e-10,0.0155
18.235,1.73761e-10,0.0165
18.4318,1.86068e-10,0.0293
18.6286,1.8144e-10,0.0139
18.8254,1.84223e-10,0.0188
19.0222,1.88785e-10,0.016
19.219,1.88073e-10,0.021
19.4158,1.77518e-10,0.0135
19.6126,1.77519e-10,0.0155
19.8094,1.79604e-10,0.0209
20.0062,1.73456e-10,0.0182
20.203,1.68221e-10,0.0159
20.3998,1.67223e-10,0.0172
20.5966,1.63921e-10,0.0187
20.7934,1.66827e-10,0.0176
20.9902,1.60948e-10,0.0153
21.187,1.59708e-10,0.0182
21.3838,1.53992e-10,0.0166
21.5806,1.53721e-10,0.0153
21.7774,1.52241e-10,0.0158
21.9742,1.53259e-10,0.0162
22.171,1.6411e-10,0.0241
22.3678,1.60218e-10,0.0173
22.5646,1.54734e-10,0.0141
22.7614,1.57658e-10,0.0467
22.9582,1.50857e-10,0.0135
23.155,1.50195e-10,0.0132
23.3518,1.45418e-10,0.0166
23.5486,1.39398e-10,0.0171
23.7454,1.31357e-10,0.0181
23.9422,1.29204e-10,0.0182
24.139,1.26724e-10,0.019
24.3358,1.14851e-10,0.0172
24.5326,1.14802e-10,0.0203
24.7294,1.06704e-10,0.0179
24.9262,1.03995e-10,0.0176
25.123,9.66738e-11,0.0222
25.3198,9.12207e-11,0.0204
25.5166,9.15486e-11,0.0242
25.7134,7.93866e-11,0.0188
25.9102,7.62714e-11,0.0246
26.107,7.17077e-11,0.0223
26.3038,6.7382e-11,0.0296
26.5006,6.58045e-11,0.0357
26.6974,5.59867e-11,0.0299
26.8942,5.66424e-11,0.1097
27.091,4.73471e-11,0.0321
27.2878,4.20253e-11,0.0295
27.4846,4.4612e-11,0.0668
total,1.40877e-08,0.0032
