Cells,Value,Error
VV_inboard,0.24886,0.0002
VV_outboard,0.978398,0.0001
VV_3,0.417323,0.0002
VV_2,0.21348,0.0002
VV_4,0.183549,0.0003
VV_1,0.178421,0.0003
