Cells,Energy,Value,Error
PF_coil_2,0.02479,2.43528e-11,0.0067
PF_coil_2,0.02606,2.86838e-11,0.0053
PF_coil_2,0.027,1.55795e-11,0.0062
PF_coil_2,0.0285,7.3031e-12,0.0057
PF_coil_2,0.03183,2.59108e-11,0.0049
PF_coil_2,0.03431,2.68174e-11,0.0053
PF_coil_2,0.04087,7.48278e-11,0.0044
PF_coil_2,0.04631,6.48932e-11,0.0046
PF_coil_2,0.05248,6.74983e-11,0.0046
PF_coil_2,0.05656,3.33138e-11,0.0052
PF_coil_2,0.06738,9.49043e-11,0.0042
PF_coil_2,0.07202,4.90103e-11,0.0052
PF_coil_2,0.0795,5.55912e-11,0.0048
PF_coil_2,0.0825,3.18366e-11,0.0061
PF_coil_2,0.08652,1.64633e-11,0.0062
PF_coil_2,0.09804,6.5742e-11,0.0046
PF_coil_2,0.1111,6.87512e-11,0.0047
PF_coil_2,0.1168,3.7965e-11,0.0058
PF_coil_2,0.1228,4.28737e-11,0.0056
PF_coil_2,0.1291,4.40514e-11,0.0055
PF_coil_2,0.1357,4.67726e-11,0.0056
PF_coil_2,0.1426,2.33273e-11,0.0061
PF_coil_2,0.15,2.25791e-11,0.0061
PF_coil_2,0.1576,3.11231e-11,0.006
PF_coil_2,0.1657,3.34846e-11,0.0059
PF_coil_2,0.1742,3.15588e-11,0.0061
PF_coil_2,0.1832,3.98035e-11,0.0058
PF_coil_2,0.1925,2.71165e-11,0.0064
PF_coil_2,0.2024,2.59238e-11,0.0062
PF_coil_2,0.2128,2.96785e-11,0.0061
PF_coil_2,0.2237,3.34629e-11,0.0061
PF_coil_2,0.2352,3.34053e-11,0.0061
PF_coil_2,0.2472,3.44629e-11,0.0062
PF_coil_2,0.2732,8.11999e-11,0.005
PF_coil_2,0.2872,3.07669e-11,0.0065
PF_coil_2,0.2945,1.78839e-11,0.0079
PF_coil_2,0.2972,8.12716e-12,0.0121
PF_coil_2,0.2985,3.88886e-12,0.0171
PF_coil_2,0.302,1.12102e-11,0.0105
PF_coil_2,0.3337,6.80907e-11,0.0053
PF_coil_2,0.3688,6.63352e-11,0.0056
PF_coil_2,0.3877,3.06673e-11,0.0071
PF_coil_2,0.4076,2.09639e-11,0.0076
PF_coil_2,0.4505,4.26901e-11,0.0061
PF_coil_2,0.4979,5.26835e-11,0.0061
PF_coil_2,0.5234,2.77784e-11,0.0075
PF_coil_2,0.5502,2.82176e-11,0.0076
PF_coil_2,0.5784,2.96557e-11,0.0077
PF_coil_2,0.6081,3.28815e-11,0.0078
PF_coil_2,0.6393,2.65631e-11,0.0084
PF_coil_2,0.6721,2.39508e-11,0.0089
PF_coil_2,0.7065,2.09501e-11,0.0096
PF_coil_2,0.7427,1.60004e-11,0.0105
PF_coil_2,0.7808,1.21649e-11,0.0114
PF_coil_2,0.8209,1.22532e-11,0.0116
PF_coil_2,0.8629,1.24448e-11,0.0122
PF_coil_2,0.9072,1.0677e-11,0.0134
PF_coil_2,0.9617,1.21571e-11,0.0132
PF_coil_2,1.003,6.26743e-12,0.0161
PF_coil_2,1.108,1.54421e-11,0.0125
PF_coil_2,1.165,7.45433e-12,0.0165
PF_coil_2,1.225,6.49354e-12,0.0176
PF_coil_2,1.287,4.29514e-12,0.0204
PF_coil_2,1.353,4.05944e-12,0.0213
PF_coil_2,1.423,3.83541e-12,0.0231
PF_coil_2,1.496,2.83035e-12,0.0258
PF_coil_2,1.572,2.51495e-12,0.0273
PF_coil_2,1.653,2.53333e-12,0.0274
PF_coil_2,1.738,2.50956e-12,0.0283
PF_coil_2,1.827,2.18566e-12,0.0296
PF_coil_2,1.921,1.73604e-12,0.0336
PF_coil_2,2.019,1.48361e-12,0.0343
PF_coil_2,2.122,1.43365e-12,0.0363
PF_coil_2,2.231,1.37524e-12,0.0377
PF_coil_2,2.307,8.81156e-13,0.0437
PF_coil_2,2.346,3.84654e-13,0.0593
PF_coil_2,2.365,2.43144e-13,0.0843
PF_coil_2,2.385,2.10825e-13,0.0885
PF_coil_2,2.466,6.41076e-13,0.0509
PF_coil_2,2.592,8.91606e-13,0.0446
PF_coil_2,2.725,9.37835e-13,0.0452
PF_coil_2,2.865,7.39404e-13,0.0495
PF_coil_2,3.012,6.60886e-13,0.0515
PF_coil_2,3.166,5.93189e-13,0.0551
PF_coil_2,3.329,5.21131e-13,0.0581
PF_coil_2,3.679,8.54243e-13,0.0472
PF_coil_2,4.066,6.55845e-13,0.0525
PF_coil_2,4.493,6.57538e-13,0.0539
PF_coil_2,4.724,2.78882e-13,0.0811
PF_coil_2,4.966,2.72359e-13,0.0785
PF_coil_2,5.22,2.02985e-13,0.0825
PF_coil_2,5.488,2.32902e-13,0.0894
PF_coil_2,5.77,2.08813e-13,0.0887
PF_coil_2,6.065,1.70457e-13,0.0958
PF_coil_2,6.376,2.00969e-13,0.0966
PF_coil_2,6.592,1.33755e-13,0.118
PF_coil_2,6.703,5.41787e-14,0.1547
PF_coil_2,7.047,1.40065e-13,0.1103
PF_coil_2,7.408,1.32918e-13,0.1049
PF_coil_2,7.788,1.42895e-13,0.1038
PF_coil_2,8.187,1.95272e-13,0.1035
PF_coil_2,8.607,2.26041e-13,0.1006
PF_coil_2,9.048,1.87242e-13,0.1053
PF_coil_2,9.512,1.65983e-13,0.1003
PF_coil_2,10.0,1.75244e-13,0.1003
PF_coil_2,10.51,1.52165e-13,0.1101
PF_coil_2,11.05,2.02486e-13,0.0935
PF_coil_2,11.62,2.00518e-13,0.0995
PF_coil_2,12.21,2.81278e-13,0.0834
PF_coil_2,12.52,1.82048e-13,0.1008
PF_coil_2,12.84,2.00298e-13,0.1076
PF_coil_2,13.5,8.65352e-13,0.0543
PF_coil_2,13.84,2.8282e-13,0.0828
PF_coil_2,14.19,1.23832e-13,0.1193
PF_coil_2,14.55,0.0,0.0
PF_coil_2,14.92,0.0,0.0
PF_coil_2,15.68,0.0,0.0
PF_coil_2,16.49,0.0,0.0
PF_coil_2,16.9,0.0,0.0
PF_coil_2,17.33,0.0,0.0
PF_coil_2,19.64,0.0,0.0
PF_coil_3,1e-07,9.89097e-11,0.0033
PF_coil_3,4.14e-07,3.3618e-10,0.0022
PF_coil_3,5.316e-07,1.02916e-10,0.003
PF_coil_3,6.826e-07,1.19247e-10,0.0028
PF_coil_3,8.764e-07,1.37043e-10,0.0026
PF_coil_3,1.125e-06,1.55134e-10,0.0025
PF_coil_3,1.445e-06,1.74422e-10,0.0024
PF_coil_3,1.855e-06,1.93243e-10,0.0023
PF_coil_3,2.382e-06,2.11557e-10,0.0022
PF_coil_3,3.059e-06,2.30371e-10,0.0021
PF_coil_3,3.928e-06,2.46465e-10,0.0021
PF_coil_3,5.043e-06,2.64803e-10,0.002
PF_coil_3,6.476e-06,2.83028e-10,0.002
PF_coil_3,8.315e-06,2.981e-10,0.002
PF_coil_3,1.068e-05,3.13905e-10,0.0019
PF_coil_3,1.371e-05,3.24853e-10,0.0019
PF_coil_3,1.76e-05,3.37612e-10,0.0019
PF_coil_3,2.26e-05,3.47637e-10,0.0019
PF_coil_3,2.902e-05,3.54237e-10,0.0019
PF_coil_3,3.727e-05,3.54144e-10,0.0019
PF_coil_3,4.785e-05,3.45917e-10,0.0019
PF_coil_3,6.144e-05,4.17668e-10,0.0018
PF_coil_3,7.889e-05,4.25423e-10,0.0018
PF_coil_3,0.0001013,4.34683e-10,0.0018
PF_coil_3,0.0001301,4.37083e-10,0.0018
PF_coil_3,0.000167,4.35877e-10,0.0018
PF_coil_3,0.0002145,4.77761e-10,0.0018
PF_coil_3,0.0002754,4.9481e-10,0.0018
PF_coil_3,0.0003536,3.33714e-10,0.0018
PF_coil_3,0.000454,3.80687e-10,0.0019
PF_coil_3,0.0005829,4.41942e-10,0.0019
PF_coil_3,0.0007485,5.24765e-10,0.0018
PF_coil_3,0.0009611,5.65204e-10,0.0018
PF_coil_3,0.001234,5.35129e-10,0.0018
PF_coil_3,0.001585,6.70748e-10,0.0018
PF_coil_3,0.002035,7.18475e-10,0.0017
PF_coil_3,0.002249,1.3109e-10,0.0021
PF_coil_3,0.002485,1.65563e-10,0.002
PF_coil_3,0.002613,5.95156e-11,0.0026
PF_coil_3,0.002747,8.34134e-11,0.0026
PF_coil_3,0.003035,2.36316e-10,0.0021
PF_coil_3,0.003355,2.63234e-10,0.0021
PF_coil_3,0.003707,2.67951e-10,0.002
PF_coil_3,0.004307,3.34464e-10,0.0019
PF_coil_3,0.005531,5.69748e-10,0.0017
PF_coil_3,0.007102,5.97814e-10,0.0017
PF_coil_3,0.009119,4.43081e-10,0.0017
PF_coil_3,0.01059,3.65817e-10,0.0019
PF_coil_3,0.01171,2.73413e-10,0.0021
PF_coil_3,0.01503,6.60104e-10,0.0017
PF_coil_3,0.0193,5.98435e-10,0.0018
PF_coil_3,0.02187,4.10227e-10,0.0021
PF_coil_3,0.02358,3.35308e-10,0.0022
PF_coil_3,0.02418,1.27364e-10,0.0031
PF_coil_3,0.02479,1.64816e-10,0.003
PF_coil_3,0.02606,1.97881e-10,0.0024
PF_coil_3,0.027,1.09346e-10,0.0028
PF_coil_3,0.0285,5.1849e-11,0.0025
PF_coil_3,0.03183,1.84999e-10,0.0022
PF_coil_3,0.03431,1.89072e-10,0.0024
PF_coil_3,0.04087,5.23979e-10,0.0019
PF_coil_3,0.04631,4.5659e-10,0.002
PF_coil_3,0.05248,4.78178e-10,0.002
PF_coil_3,0.05656,2.34737e-10,0.0023
PF_coil_3,0.06738,6.71587e-10,0.0019
PF_coil_3,0.07202,3.4337e-10,0.0023
PF_coil_3,0.0795,3.9161e-10,0.0021
PF_coil_3,0.0825,2.26928e-10,0.0027
PF_coil_3,0.08652,1.18032e-10,0.0027
PF_coil_3,0.09804,4.73767e-10,0.002
PF_coil_3,0.1111,4.94378e-10,0.002
PF_coil_3,0.1168,2.70964e-10,0.0025
PF_coil_3,0.1228,3.06342e-10,0.0025
PF_coil_3,0.1291,3.15796e-10,0.0024
PF_coil_3,0.1357,3.42637e-10,0.0024
PF_coil_3,0.1426,1.71729e-10,0.0027
PF_coil_3,0.15,1.67624e-10,0.0026
PF_coil_3,0.1576,2.32243e-10,0.0026
PF_coil_3,0.1657,2.49635e-10,0.0026
PF_coil_3,0.1742,2.36697e-10,0.0026
PF_coil_3,0.1832,2.99949e-10,0.0025
PF_coil_3,0.1925,2.03711e-10,0.0028
PF_coil_3,0.2024,1.95093e-10,0.0027
PF_coil_3,0.2128,2.24244e-10,0.0026
PF_coil_3,0.2237,2.54751e-10,0.0026
PF_coil_3,0.2352,2.52856e-10,0.0026
PF_coil_3,0.2472,2.61559e-10,0.0026
PF_coil_3,0.2732,6.27223e-10,0.0021
PF_coil_3,0.2872,2.40864e-10,0.0027
PF_coil_3,0.2945,1.41133e-10,0.0034
PF_coil_3,0.2972,6.33247e-11,0.0051
PF_coil_3,0.2985,2.99748e-11,0.0071
PF_coil_3,0.302,8.58613e-11,0.0045
PF_coil_3,0.3337,5.42436e-10,0.0022
PF_coil_3,0.3688,5.34464e-10,0.0023
PF_coil_3,0.3877,2.46229e-10,0.003
PF_coil_3,0.4076,1.70603e-10,0.0031
PF_coil_3,0.4505,3.47932e-10,0.0025
PF_coil_3,0.4979,4.28014e-10,0.0025
PF_coil_3,0.5234,2.24966e-10,0.0031
PF_coil_3,0.5502,2.27546e-10,0.0032
PF_coil_3,0.5784,2.423e-10,0.0032
PF_coil_3,0.6081,2.7024e-10,0.0032
PF_coil_3,0.6393,2.26267e-10,0.0034
PF_coil_3,0.6721,2.05746e-10,0.0036
PF_coil_3,0.7065,1.80967e-10,0.0039
PF_coil_3,0.7427,1.40411e-10,0.0042
PF_coil_3,0.7808,1.10315e-10,0.0045
PF_coil_3,0.8209,1.11755e-10,0.0046
PF_coil_3,0.8629,1.1489e-10,0.0048
PF_coil_3,0.9072,1.0061e-10,0.0051
PF_coil_3,0.9617,1.14113e-10,0.0051
PF_coil_3,1.003,5.86276e-11,0.0062
PF_coil_3,1.108,1.43918e-10,0.0048
PF_coil_3,1.165,7.07778e-11,0.0064
PF_coil_3,1.225,6.38752e-11,0.0067
PF_coil_3,1.287,4.38609e-11,0.0076
PF_coil_3,1.353,4.2985e-11,0.0079
PF_coil_3,1.423,4.00667e-11,0.0085
PF_coil_3,1.496,3.0309e-11,0.0093
PF_coil_3,1.572,2.8403e-11,0.0096
PF_coil_3,1.653,2.77265e-11,0.0098
PF_coil_3,1.738,2.71792e-11,0.0101
PF_coil_3,1.827,2.37914e-11,0.0108
PF_coil_3,1.921,1.85947e-11,0.0119
PF_coil_3,2.019,1.62281e-11,0.0126
PF_coil_3,2.122,1.52418e-11,0.013
PF_coil_3,2.231,1.50314e-11,0.0132
PF_coil_3,2.307,9.79161e-12,0.016
PF_coil_3,2.346,4.39724e-12,0.0227
PF_coil_3,2.365,2.51914e-12,0.0298
PF_coil_3,2.385,2.44647e-12,0.0295
PF_coil_3,2.466,7.8101e-12,0.0175
PF_coil_3,2.592,9.70449e-12,0.0159
PF_coil_3,2.725,9.82545e-12,0.0162
PF_coil_3,2.865,8.67604e-12,0.0172
PF_coil_3,3.012,7.86948e-12,0.0182
PF_coil_3,3.166,6.61716e-12,0.0194
PF_coil_3,3.329,6.31099e-12,0.0199
PF_coil_3,3.679,1.11755e-11,0.0158
PF_coil_3,4.066,9.00582e-12,0.0172
PF_coil_3,4.493,7.9765e-12,0.0185
PF_coil_3,4.724,3.71593e-12,0.0261
PF_coil_3,4.966,3.46305e-12,0.0269
PF_coil_3,5.22,3.24404e-12,0.028
PF_coil_3,5.488,3.17865e-12,0.0286
PF_coil_3,5.77,2.96134e-12,0.0296
PF_coil_3,6.065,2.90496e-12,0.0302
PF_coil_3,6.376,2.67083e-12,0.0309
PF_coil_3,6.592,1.75414e-12,0.0371
PF_coil_3,6.703,8.40927e-13,0.0528
PF_coil_3,7.047,2.50827e-12,0.0335
PF_coil_3,7.408,2.36953e-12,0.0328
PF_coil_3,7.788,2.39249e-12,0.0342
PF_coil_3,8.187,2.41152e-12,0.0337
PF_coil_3,8.607,2.46566e-12,0.0341
PF_coil_3,9.048,2.88235e-12,0.0317
PF_coil_3,9.512,2.67872e-12,0.0319
PF_coil_3,10.0,2.6769e-12,0.0332
PF_coil_3,10.51,2.81392e-12,0.0324
PF_coil_3,11.05,3.24449e-12,0.0302
PF_coil_3,11.62,2.57258e-12,0.033
PF_coil_3,12.21,4.04812e-12,0.0271
PF_coil_3,12.52,3.40218e-12,0.0295
PF_coil_3,12.84,3.48892e-12,0.0289
PF_coil_3,13.5,1.2387e-11,0.016
PF_coil_3,13.84,1.20148e-11,0.0163
PF_coil_3,14.19,1.28845e-11,0.0157
PF_coil_3,14.55,0.0,0.0
PF_coil_3,14.92,0.0,0.0
PF_coil_3,15.68,0.0,0.0
PF_coil_3,16.49,0.0,0.0
PF_coil_3,16.9,0.0,0.0
PF_coil_3,17.33,0.0,0.0
PF_coil_3,19.64,0.0,0.0
PF_coil_4,1e-07,7.68435e-11,0.0038
PF_coil_4,4.14e-07,2.61549e-10,0.0025
PF_coil_4,5.316e-07,7.97325e-11,0.0034
PF_coil_4,6.826e-07,9.33367e-11,0.0032
PF_coil_4,8.764e-07,1.06337e-10,0.003
PF_coil_4,1.125e-06,1.20986e-10,0.0028
PF_coil_4,1.445e-06,1.35708e-10,0.0027
PF_coil_4,1.855e-06,1.50499e-10,0.0026
PF_coil_4,2.382e-06,1.6496e-10,0.0025
PF_coil_4,3.059e-06,1.78322e-10,0.0024
PF_coil_4,3.928e-06,1.91307e-10,0.0023
PF_coil_4,5.043e-06,2.05178e-10,0.0023
PF_coil_4,6.476e-06,2.20576e-10,0.0023
PF_coil_4,8.315e-06,2.31408e-10,0.0022
PF_coil_4,1.068e-05,2.44753e-10,0.0022
PF_coil_4,1.371e-05,2.52156e-10,0.0022
PF_coil_4,1.76e-05,2.62399e-10,0.0022
PF_coil_4,2.26e-05,2.69369e-10,0.0022
