Cells,Value,Error
1,6528.5953162000005,0.00034455246564167575
2,2448.7525144200004,0.0005602846915993402
3,1059.55201132,0.0007073439404173191
4,510.92057598,0.000850674027862915
5,170.0543062338,0.0009185589478954009
6,50.82322158386,0.0010359467623209152
7,20.5865378783,0.0014113349039912085
8,5.626023624488001,0.0016579609024631899
