Cells,Value,Error
0.0,3.53796e-16,0.0022
5.1,1.50185e-16,0.0022
10.22,8.2511e-17,0.0022
15.34,4.89052e-17,0.0025
20.44,3.03553e-17,0.0049
25.64,1.90218e-17,0.0028
30.79,1.23144e-17,0.0027
35.99,8.19761e-18,0.003
41.19,5.50685e-18,0.0028
46.44,3.77887e-18,0.0034
51.62,2.60189e-18,0.0028
56.69,1.84819e-18,0.0036
61.81,1.31967e-18,0.0047
