Cells,Value,Error
0.0,7.10446e-17,0.0018
5.1,2.32529e-17,0.0022
10.22,1.02287e-17,0.0025
15.34,4.81244e-18,0.0033
20.44,2.40461e-18,0.0041
25.64,1.22354e-18,0.006
30.79,6.47472e-19,0.0071
35.99,3.51549e-19,0.0087
41.19,1.95213e-19,0.0119
46.44,1.16226e-19,0.0184
