Cells,Value,Error
1.91,1.87958e-20,0.0111
7.41,3.51072e-21,0.0048
12.41,1.27691e-21,0.0047
14.01,1.10444e-21,0.0042
19.91,4.06005e-22,0.0039
25.41,1.04563e-22,0.0036
30.41,4.21625e-23,0.004
39.01,1.89877e-23,0.0025
49.61,5.27265e-24,0.0029
58.61,1.60128e-24,0.0112
