Cells,Energy,Value,Error
291.97,0.0260584,16106.6,0.007
291.97,0.0270001,8976.11,0.0076
291.97,0.0285011,3926.42,0.0075
291.97,0.0318278,14037.4,0.0067
291.97,0.0343067,14064.6,0.0071
291.97,0.0408677,38902.8,0.0063
291.97,0.0463092,33708.9,0.0065
291.97,0.0524752,33849.9,0.0064
291.97,0.0565622,16592.7,0.0071
291.97,0.0673795,46254.4,0.0063
291.97,0.0720245,22848.1,0.007
291.97,0.0794987,25472.1,0.0069
291.97,0.0825034,14327.1,0.008
291.97,0.086517,7759.73,0.0083
291.97,0.0980365,30916.1,0.0067
291.97,0.11109,31115.0,0.0069
291.97,0.116786,16186.6,0.0078
291.97,0.122773,17784.4,0.0078
291.97,0.129068,18258.7,0.0078
291.97,0.135686,20120.6,0.0077
291.97,0.142642,10453.2,0.0084
291.97,0.149956,9627.27,0.0085
291.97,0.157644,13579.7,0.0082
291.97,0.165727,14005.1,0.0082
291.97,0.174224,13048.1,0.0084
291.97,0.183156,16743.3,0.0081
291.97,0.192547,11392.1,0.0087
291.97,0.202419,10764.9,0.0086
291.97,0.212797,12056.6,0.0086
291.97,0.223708,13620.6,0.0086
291.97,0.235177,13460.8,0.0086
291.97,0.247235,13380.5,0.0087
291.97,0.273237,30524.9,0.0077
291.97,0.287246,11090.4,0.0093
291.97,0.294518,6466.66,0.011
291.97,0.297211,2859.77,0.0154
291.97,0.298491,1268.22,0.0216
291.97,0.301974,3846.25,0.0138
291.97,0.333733,24533.7,0.0083
291.97,0.368832,23319.3,0.0086
291.97,0.387742,10392.2,0.0101
291.97,0.407622,7257.68,0.0108
291.97,0.450492,14240.9,0.0095
291.97,0.497871,17711.8,0.0094
291.97,0.523397,8975.33,0.011
291.97,0.550232,8721.96,0.0114
291.97,0.578443,8768.98,0.0116
291.97,0.608101,9516.93,0.0117
291.97,0.639279,7525.56,0.0127
291.97,0.672055,6542.49,0.0133
291.97,0.706512,5718.47,0.0141
291.97,0.742736,4471.57,0.0155
291.97,0.780817,3485.24,0.0162
291.97,0.82085,3249.43,0.0168
291.97,0.862936,3191.56,0.018
291.97,0.90718,2748.95,0.0185
291.97,0.961672,2963.44,0.0187
291.97,1.00259,1623.33,0.0219
291.97,1.10803,4083.59,0.0175
291.97,1.16484,2130.44,0.0216
291.97,1.22456,1958.01,0.0221
291.97,1.28735,1540.46,0.0239
291.97,1.35335,1504.62,0.0247
291.97,1.42274,1429.85,0.0254
291.97,1.49569,1211.97,0.0269
291.97,1.57237,1135.94,0.0272
291.97,1.65299,1098.12,0.0283
291.97,1.73774,1108.09,0.0292
291.97,1.82684,1046.19,0.0309
291.97,1.9205,807.605,0.0333
291.97,2.01897,786.272,0.033
291.97,2.12248,734.227,0.0354
291.97,2.2313,740.475,0.0351
291.97,2.30693,468.275,0.0422
291.97,2.3457,201.723,0.0587
291.97,2.36533,123.929,0.0757
291.97,2.38513,103.219,0.0761
291.97,2.46597,398.523,0.0471
291.97,2.5924,520.63,0.0394
291.97,2.72532,485.117,0.0432
291.97,2.86505,413.348,0.045
291.97,3.01194,424.64,0.0452
291.97,3.16637,380.8,0.0453
291.97,3.32871,336.062,0.0505
291.97,3.67879,623.598,0.0396
291.97,4.0657,531.41,0.0398
291.97,4.49329,479.273,0.0449
291.97,4.72367,248.51,0.0599
291.97,4.96585,240.809,0.0594
291.97,5.22046,234.431,0.0598
291.97,5.48812,212.802,0.0656
291.97,5.7695,211.899,0.0689
291.97,6.06531,208.215,0.0664
291.97,6.37628,217.647,0.0666
291.97,6.59241,124.597,0.0833
291.97,6.7032,57.4378,0.1162
291.97,7.04688,223.685,0.0641
291.97,7.40818,216.61,0.0715
291.97,7.78801,191.699,0.0688
291.97,8.18731,213.844,0.0703
291.97,8.60708,215.493,0.0652
291.97,9.04837,284.747,0.06
291.97,9.51229,302.867,0.0592
291.97,10.0,319.921,0.0585
291.97,10.5127,321.47,0.0617
291.97,11.0517,464.017,0.0557
291.97,11.6183,441.428,0.0523
291.97,12.214,595.167,0.047
291.97,12.5232,343.823,0.0588
291.97,12.8403,415.81,0.0524
291.97,13.4986,1246.24,0.0339
291.97,13.8403,1000.63,0.0403
291.97,14.1907,599.446,0.0527
291.97,14.5499,71.0474,0.1431
291.97,14.9182,0.914269,1.0
291.97,15.6831,0.0,0.0
291.97,16.4872,0.0,0.0
291.97,16.9046,0.0,0.0
291.97,17.3325,0.0,0.0
291.97,19.6403,0.0,0.0
296.44,1.00001e-07,35786.5,0.0058
296.44,4.13994e-07,101001.0,0.0049
296.44,5.31579e-07,27669.9,0.0059
296.44,6.8256e-07,30633.7,0.0057
296.44,8.76425e-07,34003.5,0.0056
296.44,1.12535e-06,37360.0,0.0055
296.44,1.44498e-06,40379.6,0.0054
296.44,1.85539e-06,42994.2,0.0053
296.44,2.38237e-06,45816.1,0.0053
296.44,3.05902e-06,48150.0,0.0052
296.44,3.92786e-06,50382.9,0.0052
296.44,5.04348e-06,52319.2,0.0052
296.44,6.47595e-06,54046.5,0.0051
296.44,8.31529e-06,55316.6,0.0051
296.44,1.0677e-05,56640.3,0.0051
296.44,1.37096e-05,56907.1,0.0051
296.44,1.76035e-05,57945.1,0.0051
296.44,2.26033e-05,57829.3,0.0051
296.44,2.90232e-05,57141.4,0.0052
296.44,3.72665e-05,55667.1,0.0052
296.44,4.78512e-05,52679.8,0.0052
296.44,6.14421e-05,62529.0,0.0051
296.44,7.88932e-05,62562.6,0.0051
296.44,0.000101301,61605.3,0.0052
296.44,0.000130073,60709.4,0.0052
296.44,0.000167017,61306.4,0.0052
296.44,0.000214454,64602.0,0.0052
296.44,0.000275364,68198.6,0.0051
296.44,0.000353575,46555.5,0.0052
296.44,0.000453999,51449.2,0.0053
296.44,0.000582947,58436.1,0.0053
296.44,0.000748518,66818.1,0.0052
296.44,0.000961117,69443.6,0.0052
296.44,0.0012341,64260.6,0.0053
296.44,0.00158461,77274.3,0.0052
296.44,0.00203468,82860.8,0.0051
296.44,0.00224867,16735.9,0.0058
296.44,0.00248517,20068.7,0.0058
296.44,0.00261259,7572.66,0.0066
296.44,0.00274654,10158.0,0.0066
296.44,0.00303539,27798.0,0.0058
296.44,0.00335463,30182.3,0.0057
296.44,0.00370744,29906.3,0.0057
296.44,0.00430742,37041.8,0.0056
296.44,0.00553084,62840.8,0.0053
296.44,0.00710174,64646.2,0.0053
296.44,0.00911882,47432.8,0.0055
296.44,0.0105946,39797.7,0.0057
296.44,0.0117088,29221.9,0.0059
296.44,0.0150344,66956.2,0.0054
296.44,0.0193045,58001.3,0.0055
296.44,0.0218749,39451.5,0.0059
296.44,0.0235786,31055.1,0.0061
296.44,0.0241755,12116.8,0.0075
296.44,0.0247875,15643.1,0.0072
296.44,0.0260584,20421.0,0.0064
296.44,0.0270001,11294.2,0.007
296.44,0.0285011,4910.88,0.0069
296.44,0.0318278,17653.2,0.0063
296.44,0.0343067,17739.7,0.0065
296.44,0.0408677,48565.0,0.0058
296.44,0.0463092,41871.2,0.006
296.44,0.0524752,42255.4,0.006
296.44,0.0565622,20947.0,0.0066
296.44,0.0673795,58452.1,0.0058
296.44,0.0720245,28684.0,0.0065
296.44,0.0794987,32260.5,0.0064
296.44,0.0825034,17956.9,0.0072
296.44,0.086517,9834.7,0.0076
296.44,0.0980365,38836.0,0.0062
296.44,0.11109,39171.4,0.0063
296.44,0.116786,20866.9,0.0071
296.44,0.122773,22731.7,0.0071
296.44,0.129068,23039.2,0.007
296.44,0.135686,25569.0,0.007
296.44,0.142642,13190.4,0.0076
296.44,0.149956,12365.8,0.0077
296.44,0.157644,17249.7,0.0074
296.44,0.165727,17760.5,0.0074
296.44,0.174224,16744.7,0.0076
296.44,0.183156,21204.5,0.0074
296.44,0.192547,14425.5,0.0079
296.44,0.202419,13692.4,0.0079
296.44,0.212797,15265.8,0.0078
296.44,0.223708,17076.5,0.0078
296.44,0.235177,16888.5,0.0078
296.44,0.247235,16928.8,0.0079
296.44,0.273237,38960.9,0.007
296.44,0.287246,14198.7,0.0084
296.44,0.294518,8214.7,0.0098
296.44,0.297211,3641.49,0.0134
296.44,0.298491,1666.92,0.0185
296.44,0.301974,4938.42,0.0122
296.44,0.333733,31153.6,0.0075
296.44,0.368832,29692.2,0.0078
296.44,0.387742,13387.7,0.0091
296.44,0.407622,9456.05,0.0097
296.44,0.450492,18026.2,0.0087
296.44,0.497871,22584.6,0.0085
296.44,0.523397,11265.4,0.0099
296.44,0.550232,11192.2,0.0102
296.44,0.578443,11215.4,0.0104
296.44,0.608101,12127.8,0.0105
296.44,0.639279,9646.23,0.0113
296.44,0.672055,8436.62,0.0119
296.44,0.706512,7369.42,0.0126
296.44,0.742736,5642.68,0.0136
296.44,0.780817,4464.26,0.0144
296.44,0.82085,4263.7,0.0147
296.44,0.862936,4143.83,0.0156
296.44,0.90718,3596.52,0.0164
296.44,0.961672,3805.57,0.0164
296.44,1.00259,2087.0,0.0196
296.44,1.10803,5240.7,0.0155
296.44,1.16484,2715.79,0.0188
296.44,1.22456,2557.98,0.0195
296.44,1.28735,1932.27,0.0206
296.44,1.35335,1875.26,0.0211
296.44,1.42274,1890.81,0.022
296.44,1.49569,1568.81,0.0228
296.44,1.57237,1480.24,0.0239
296.44,1.65299,1459.9,0.0241
296.44,1.73774,1401.55,0.0253
296.44,1.82684,1346.19,0.0261
296.44,1.9205,1043.64,0.0282
296.44,2.01897,1065.23,0.0287
296.44,2.12248,946.9,0.0305
296.44,2.2313,961.547,0.0307
296.44,2.30693,611.115,0.0371
296.44,2.3457,266.389,0.0502
296.44,2.36533,163.59,0.0643
296.44,2.38513,137.948,0.0679
296.44,2.46597,490.641,0.0407
296.44,2.5924,679.642,0.0345
296.44,2.72532,679.906,0.0362
296.44,2.86505,579.305,0.0383
296.44,3.01194,510.553,0.0394
296.44,3.16637,476.321,0.0414
296.44,3.32871,463.543,0.0417
296.44,3.67879,816.353,0.0341
296.44,4.0657,694.796,0.036
296.44,4.49329,594.805,0.0395
296.44,4.72367,333.646,0.0501
296.44,4.96585,305.896,0.0526
296.44,5.22046,275.631,0.0532
296.44,5.48812,286.475,0.0577
296.44,5.7695,261.662,0.0597
296.44,6.06531,275.808,0.0592
296.44,6.37628,249.45,0.0578
296.44,6.59241,176.28,0.0691
296.44,6.7032,69.0045,0.1022
296.44,7.04688,301.604,0.06
296.44,7.40818,269.908,0.0623
296.44,7.78801,259.444,0.0606
296.44,8.18731,300.231,0.0614
296.44,8.60708,268.543,0.0584
296.44,9.04837,363.356,0.0557
296.44,9.51229,414.872,0.0525
296.44,10.0,427.898,0.0522
296.44,10.5127,419.986,0.054
296.44,11.0517,555.575,0.0488
296.44,11.6183,564.348,0.0467
296.44,12.214,763.079,0.0414
296.44,12.5232,447.546,0.0521
296.44,12.8403,531.577,0.0493
296.44,13.4986,1582.37,0.0308
296.44,13.8403,1298.6,0.0366
296.44,14.1907,781.068,0.0478
296.44,14.5499,101.41,0.1191
296.44,14.9182,1.81029,0.5405
296.44,15.6831,0.0,0.0
296.44,16.4872,0.0,0.0
296.44,16.9046,0.0,0.0
296.44,17.3325,0.0,0.0
296.44,19.6403,0.0,0.0
300.91,1.00001e-07,50796.4,0.006
300.91,4.13994e-07,142350.0,0.0049
300.91,5.31579e-07,39168.5,0.0061
300.91,6.8256e-07,43071.9,0.0059
300.91,8.76425e-07,48211.6,0.0057
300.91,1.12535e-06,52752.7,0.0056
300.91,1.44498e-06,56976.1,0.0055
300.91,1.85539e-06,61313.8,0.0054
300.91,2.38237e-06,64690.9,0.0053
300.91,3.05902e-06,67914.2,0.0052
300.91,3.92786e-06,70937.7,0.0052
300.91,5.04348e-06,74312.9,0.0052
300.91,6.47595e-06,76683.8,0.0051
300.91,8.31529e-06,78713.9,0.0051
300.91,1.0677e-05,80881.8,0.0051
300.91,1.37096e-05,81329.7,0.0051
300.91,1.76035e-05,82453.1,0.0051
300.91,2.26033e-05,82252.2,0.0051
300.91,2.90232e-05,81573.9,0.0051
300.91,3.72665e-05,78859.8,0.0052
300.91,4.78512e-05,75242.0,0.0052
300.91,6.14421e-05,89105.9,0.0051
300.91,7.88932e-05,88904.5,0.0051
300.91,0.000101301,88317.8,0.0051
300.91,0.000130073,86974.9,0.0051
300.91,0.000167017,87464.0,0.0052
300.91,0.000214454,92152.7,0.0051
300.91,0.000275364,97665.1,0.0051
300.91,0.000353575,67052.8,0.0053
300.91,0.000453999,74483.7,0.0053
300.91,0.000582947,84206.3,0.0052
300.91,0.000748518,95666.8,0.0052
300.91,0.000961117,98965.6,0.0051
300.91,0.0012341,91826.0,0.0052
300.91,0.00158461,111780.0,0.0051
300.91,0.00203468,119090.0,0.005
300.91,0.00224867,24267.0,0.0059
300.91,0.00248517,29094.7,0.0058
300.91,0.00261259,11052.4,0.0068
300.91,0.00274654,14641.6,0.0068
300.91,0.00303539,40088.0,0.0058
300.91,0.00335463,43803.2,0.0057
300.91,0.00370744,43370.3,0.0057
300.91,0.00430742,53593.7,0.0055
300.91,0.00553084,91113.8,0.0052
300.91,0.00710174,93441.3,0.0052
300.91,0.00911882,68966.5,0.0054
300.91,0.0105946,57787.4,0.0057
300.91,0.0117088,41962.4,0.0059
300.91,0.0150344,97301.8,0.0053
300.91,0.0193045,83640.3,0.0055
300.91,0.0218749,56750.7,0.0059
300.91,0.0235786,45072.4,0.0062
300.91,0.0241755,17383.4,0.0078
300.91,0.0247875,22737.6,0.0073
300.91,0.0260584,29716.0,0.0065
300.91,0.0270001,16430.2,0.0072
300.91,0.0285011,7175.55,0.0073
300.91,0.0318278,25730.5,0.0064
300.91,0.0343067,25723.7,0.0066
300.91,0.0408677,70593.9,0.0058
300.91,0.0463092,60871.8,0.0059
300.91,0.0524752,62149.2,0.0059
300.91,0.0565622,30498.8,0.0067
300.91,0.0673795,85190.7,0.0057
300.91,0.0720245,41795.8,0.0064
300.91,0.0794987,47002.5,0.0063
300.91,0.0825034,25983.1,0.0073
300.91,0.086517,14320.5,0.0079
300.91,0.0980365,56819.7,0.0061
300.91,0.11109,57384.6,0.0062
300.91,0.116786,29961.6,0.0071
300.91,0.122773,33373.7,0.007
300.91,0.129068,33882.5,0.007
300.91,0.135686,37520.9,0.0069
300.91,0.142642,19372.4,0.0077
300.91,0.149956,18011.8,0.0078
300.91,0.157644,25338.2,0.0075
300.91,0.165727,26073.8,0.0075
300.91,0.174224,24631.9,0.0077
300.91,0.183156,31122.5,0.0073
300.91,0.192547,21273.7,0.0079
300.91,0.202419,20277.0,0.0079
300.91,0.212797,22812.8,0.0078
300.91,0.223708,25280.6,0.0078
300.91,0.235177,25082.0,0.0078
300.91,0.247235,25174.3,0.0078
300.91,0.273237,57865.2,0.0068
300.91,0.287246,20954.4,0.0083
300.91,0.294518,12088.0,0.0099
300.91,0.297211,5360.98,0.0138
300.91,0.298491,2471.21,0.0194
300.91,0.301974,7359.08,0.0124
300.91,0.333733,46408.3,0.0073
300.91,0.368832,44339.5,0.0076
300.91,0.387742,20068.5,0.009
300.91,0.407622,14139.5,0.0097
300.91,0.450492,26896.8,0.0084
300.91,0.497871,33853.7,0.0083
300.91,0.523397,17415.0,0.0098
300.91,0.550232,16489.9,0.01
300.91,0.578443,16647.8,0.0101
300.91,0.608101,17772.4,0.0103
300.91,0.639279,14358.7,0.0111
300.91,0.672055,12796.5,0.0115
300.91,0.706512,10978.7,0.0122
300.91,0.742736,8578.09,0.0133
300.91,0.780817,6695.88,0.0142
300.91,0.82085,6361.66,0.0147
300.91,0.862936,6308.89,0.0152
300.91,0.90718,5441.66,0.0162
300.91,0.961672,5845.48,0.016
300.91,1.00259,3248.12,0.0195
300.91,1.10803,8049.66,0.0148
300.91,1.16484,3996.53,0.0187
300.91,1.22456,3822.08,0.0192
300.91,1.28735,3017.78,0.0207
300.91,1.35335,2790.78,0.0211
300.91,1.42274,2850.7,0.0217
300.91,1.49569,2487.83,0.0227
300.91,1.57237,2355.12,0.0237
300.91,1.65299,2277.77,0.0244
300.91,1.73774,2177.66,0.0246
300.91,1.82684,2044.51,0.0252
300.91,1.9205,1620.62,0.0282
300.91,2.01897,1636.64,0.0279
300.91,2.12248,1467.2,0.0297
300.91,2.2313,1424.97,0.0301
300.91,2.30693,960.55,0.0356
300.91,2.3457,404.414,0.0491
300.91,2.36533,222.051,0.0631
300.91,2.38513,203.686,0.0692
300.91,2.46597,779.076,0.0377
300.91,2.5924,1024.72,0.034
300.91,2.72532,1016.25,0.035
300.91,2.86505,889.775,0.0375
300.91,3.01194,797.657,0.0378
300.91,3.16637,722.734,0.04
300.91,3.32871,677.303,0.0418
300.91,3.67879,1243.47,0.0334
300.91,4.0657,999.779,0.0359
300.91,4.49329,920.235,0.0376
300.91,4.72367,506.935,0.0495
300.91,4.96585,461.316,0.0507
300.91,5.22046,429.575,0.0516
300.91,5.48812,416.933,0.053
300.91,5.7695,387.342,0.0591
300.91,6.06531,422.709,0.0541
300.91,6.37628,378.682,0.0597
300.91,6.59241,266.278,0.0655
300.91,6.7032,104.434,0.0971
300.91,7.04688,443.345,0.0561
300.91,7.40818,396.838,0.0579
300.91,7.78801,387.395,0.0577
300.91,8.18731,452.508,0.0558
300.91,8.60708,440.654,0.0542
300.91,9.04837,553.289,0.0522
300.91,9.51229,612.929,0.0507
300.91,10.0,621.215,0.0502
300.91,10.5127,664.069,0.0484
300.91,11.0517,804.874,0.0451
300.91,11.6183,814.356,0.0436
300.91,12.214,1145.57,0.0381
300.91,12.5232,682.986,0.0473
300.91,12.8403,841.777,0.0441
300.91,13.4986,2407.51,0.028
300.91,13.8403,1999.82,0.0329
300.91,14.1907,1203.19,0.0429
300.91,14.5499,182.784,0.1052
300.91,14.9182,7.15173,0.4203
300.91,15.6831,0.0,0.0
300.91,16.4872,0.0,0.0
300.91,16.9046,0.0,0.0
300.91,17.3325,0.0,0.0
300.91,19.6403,0.0,0.0
305.38,1.00001e-07,75569.5,0.0055
305.38,4.13994e-07,212951.0,0.0046
305.38,5.31579e-07,58323.4,0.0055
305.38,6.8256e-07,65099.2,0.0054
305.38,8.76425e-07,72671.4,0.0053
305.38,1.12535e-06,78584.5,0.0052
305.38,1.44498e-06,85290.9,0.0051
305.38,1.85539e-06,91843.0,0.005
305.38,2.38237e-06,97763.0,0.0049
305.38,3.05902e-06,103455.0,0.0049
305.38,3.92786e-06,107286.0,0.0048
305.38,5.04348e-06,112031.0,0.0048
305.38,6.47595e-06,115633.0,0.0048
305.38,8.31529e-06,118246.0,0.0048
305.38,1.0677e-05,121910.0,0.0048
305.38,1.37096e-05,122428.0,0.0048
305.38,1.76035e-05,124713.0,0.0048
305.38,2.26033e-05,124631.0,0.0048
305.38,2.90232e-05,124127.0,0.0048
305.38,3.72665e-05,120141.0,0.0049
305.38,4.78512e-05,114100.0,0.0048
305.38,6.14421e-05,135619.0,0.0048
305.38,7.88932e-05,135708.0,0.0048
305.38,0.000101301,134048.0,0.0048
305.38,0.000130073,132059.0,0.0048
305.38,0.000167017,134428.0,0.0048
305.38,0.000214454,141101.0,0.0048
305.38,0.000275364,149326.0,0.0047
305.38,0.000353575,102179.0,0.0048
305.38,0.000453999,112627.0,0.0049
305.38,0.000582947,128411.0,0.0049
305.38,0.000748518,146785.0,0.0048
305.38,0.000961117,152953.0,0.0048
305.38,0.0012341,141672.0,0.0049
305.38,0.00158461,171329.0,0.0048
305.38,0.00203468,183214.0,0.0047
305.38,0.00224867,37452.5,0.0054
305.38,0.00248517,44827.0,0.0053
305.38,0.00261259,16963.0,0.0061
305.38,0.00274654,22665.1,0.006
305.38,0.00303539,61942.2,0.0053
305.38,0.00335463,67259.6,0.0053
305.38,0.00370744,66806.4,0.0052
305.38,0.00430742,82903.2,0.0051
305.38,0.00553084,140478.0,0.0049
305.38,0.00710174,145076.0,0.0049
305.38,0.00911882,106598.0,0.005
305.38,0.0105946,89384.0,0.0052
305.38,0.0117088,65468.0,0.0054
305.38,0.0150344,149649.0,0.005
305.38,0.0193045,128881.0,0.0051
305.38,0.0218749,87498.4,0.0054
305.38,0.0235786,69562.3,0.0057
305.38,0.0241755,26796.4,0.007
305.38,0.0247875,35016.5,0.0066
305.38,0.0260584,45735.7,0.0059
305.38,0.0270001,25405.3,0.0064
305.38,0.0285011,11065.9,0.0064
305.38,0.0318278,39776.4,0.0058
305.38,0.0343067,39726.1,0.006
305.38,0.0408677,109545.0,0.0053
305.38,0.0463092,94411.4,0.0055
305.38,0.0524752,95790.9,0.0055
305.38,0.0565622,47252.6,0.0061
305.38,0.0673795,131819.0,0.0053
305.38,0.0720245,65064.8,0.0059
305.38,0.0794987,73173.9,0.0058
305.38,0.0825034,40518.3,0.0066
305.38,0.086517,22188.4,0.007
305.38,0.0980365,88882.7,0.0057
305.38,0.11109,89703.1,0.0058
305.38,0.116786,47353.2,0.0065
305.38,0.122773,52488.6,0.0064
305.38,0.129068,53361.3,0.0064
305.38,0.135686,58321.5,0.0064
305.38,0.142642,30468.6,0.007
305.38,0.149956,28332.7,0.007
305.38,0.157644,39911.6,0.0068
305.38,0.165727,40841.0,0.0068
305.38,0.174224,38622.8,0.0069
305.38,0.183156,48626.6,0.0067
305.38,0.192547,33210.0,0.0071
305.38,0.202419,31928.6,0.0071
305.38,0.212797,35996.7,0.0071
305.38,0.223708,39731.6,0.007
305.38,0.235177,39407.5,0.007
305.38,0.247235,39504.9,0.0071
305.38,0.273237,91243.6,0.0062
305.38,0.287246,33325.3,0.0075
305.38,0.294518,19431.6,0.0088
305.38,0.297211,8497.84,0.0121
305.38,0.298491,3950.3,0.0168
305.38,0.301974,11482.7,0.0111
305.38,0.333733,73411.8,0.0067
305.38,0.368832,70843.3,0.0069
305.38,0.387742,32075.9,0.0082
305.38,0.407622,22708.9,0.0087
305.38,0.450492,43326.5,0.0077
305.38,0.497871,53714.5,0.0076
305.38,0.523397,27367.7,0.0088
305.38,0.550232,26505.2,0.0091
305.38,0.578443,26745.5,0.0092
305.38,0.608101,28576.7,0.0093
305.38,0.639279,23089.6,0.0098
305.38,0.672055,20709.1,0.0104
305.38,0.706512,18042.5,0.011
305.38,0.742736,14162.2,0.0119
305.38,0.780817,10917.8,0.0128
305.38,0.82085,10478.7,0.0132
305.38,0.862936,10366.4,0.0137
305.38,0.90718,8896.29,0.0145
305.38,0.961672,9583.27,0.0143
305.38,1.00259,5111.06,0.0172
305.38,1.10803,13094.6,0.0134
305.38,1.16484,6645.5,0.0165
305.38,1.22456,6275.98,0.0169
305.38,1.28735,4921.91,0.0182
305.38,1.35335,4680.07,0.0188
305.38,1.42274,4722.04,0.0192
305.38,1.49569,3982.07,0.0203
305.38,1.57237,3930.66,0.0209
305.38,1.65299,3630.79,0.0215
305.38,1.73774,3490.63,0.0215
305.38,1.82684,3339.79,0.0224
305.38,1.9205,2747.47,0.0244
305.38,2.01897,2590.06,0.0252
305.38,2.12248,2429.56,0.0258
305.38,2.2313,2333.74,0.0264
305.38,2.30693,1560.65,0.0312
305.38,2.3457,704.197,0.0417
305.38,2.36533,380.603,0.056
305.38,2.38513,355.388,0.0592
305.38,2.46597,1337.78,0.0336
305.38,2.5924,1700.41,0.0301
305.38,2.72532,1727.78,0.0312
305.38,2.86505,1490.35,0.0335
305.38,3.01194,1341.54,0.0348
305.38,3.16637,1208.33,0.0361
305.38,3.32871,1089.25,0.0379
305.38,3.67879,1922.9,0.0303
305.38,4.0657,1658.63,0.0315
305.38,4.49329,1582.89,0.0345
305.38,4.72367,858.405,0.0453
305.38,4.96585,802.101,0.0455
305.38,5.22046,715.921,0.0467
305.38,5.48812,715.149,0.0493
305.38,5.7695,660.371,0.0496
305.38,6.06531,719.479,0.0494
305.38,6.37628,621.966,0.0482
305.38,6.59241,456.521,0.0568
305.38,6.7032,228.918,0.0781
305.38,7.04688,710.267,0.0494
305.38,7.40818,659.604,0.0522
305.38,7.78801,584.262,0.0528
305.38,8.18731,741.459,0.0513
305.38,8.60708,735.549,0.0474
305.38,9.04837,892.632,0.0469
305.38,9.51229,1001.51,0.0444
305.38,10.0,1015.04,0.0448
305.38,10.5127,1092.61,0.0442
305.38,11.0517,1320.82,0.0413
305.38,11.6183,1315.33,0.0402
305.38,12.214,1892.09,0.0346
305.38,12.5232,1100.81,0.0415
305.38,12.8403,1365.82,0.0403
305.38,13.4986,3964.0,0.0254
305.38,13.8403,3210.47,0.0297
305.38,14.1907,2029.74,0.0387
305.38,14.5499,346.86,0.0972
305.38,14.9182,17.2115,0.4212
305.38,15.6831,0.0,0.0
305.38,16.4872,0.0,0.0
305.38,16.9046,0.0,0.0
305.38,17.3325,0.0,0.0
305.38,19.6403,0.0,0.0
309.85,1.00001e-07,116040.0,0.0056
309.85,4.13994e-07,327849.0,0.0045
309.85,5.31579e-07,89655.9,0.0055
309.85,6.8256e-07,100181.0,0.0054
309.85,8.76425e-07,110768.0,0.0052
309.85,1.12535e-06,121542.0,0.0051
309.85,1.44498e-06,131276.0,0.005
309.85,1.85539e-06,140854.0,0.0049
309.85,2.38237e-06,150107.0,0.0049
309.85,3.05902e-06,157949.0,0.0048
309.85,3.92786e-06,166530.0,0.0048
309.85,5.04348e-06,172603.0,0.0047
309.85,6.47595e-06,178620.0,0.0047
309.85,8.31529e-06,184602.0,0.0047
309.85,1.0677e-05,188659.0,0.0047
309.85,1.37096e-05,190479.0,0.0047
309.85,1.76035e-05,193157.0,0.0047
309.85,2.26033e-05,193862.0,0.0047
309.85,2.90232e-05,192225.0,0.0047
309.85,3.72665e-05,187003.0,0.0048
