Cells,Energy,Value,Error
376.9,0.1,4.43927e+16,0.0025
376.9,20.0,6.21274e+16,0.0025
1304.57,0.1,6292450000000000.0,0.0025
1304.57,20.0,8968560000000000.0,0.0023
