Energy,Value,Error,Offset
5.0,0.16815593381127591,0.0012,on-axis
6.0,16.653324233246543,0.0012,on-axis
7.0,15.761461465642972,0.0012,on-axis
8.0,15.218443843495157,0.0013,on-axis
9.0,15.640452716589156,0.0013,on-axis
10.0,16.46926259961889,0.0014,on-axis
11.0,18.01423524249914,0.0015,on-axis
12.0,18.96522106754701,0.0017,on-axis
13.0,20.689954752087072,0.0018,on-axis
14.0,23.072416506732445,0.002,on-axis
15.0,25.924417428230637,0.0022,on-axis
16.0,30.761008541986456,0.0024,on-axis
17.0,38.99471747894893,0.0025,on-axis
18.0,43.864233304663266,0.0027,on-axis
19.0,46.806548229089174,0.0029,on-axis
20.0,52.261802093386976,0.003,on-axis
21.0,41.58727552040577,0.0032,on-axis
22.0,41.1444401700577,0.0034,on-axis
23.0,42.51799907795082,0.0035,on-axis
24.0,43.48465147707416,0.0036,on-axis
25.0,44.382691764387445,0.0036,on-axis
26.0,44.64018777928624,0.0037,on-axis
27.0,44.080962962381136,0.0039,on-axis
28.0,43.31185139733265,0.004,on-axis
29.0,44.04109074015644,0.0041,on-axis
30.0,43.63959544250752,0.0042,on-axis
31.0,41.668111699646325,0.0044,on-axis
32.0,37.96124137305229,0.0046,on-axis
33.0,35.95743771834608,0.0049,on-axis
34.0,35.570003375405044,0.0048,on-axis
35.0,37.70689468302417,0.0046,on-axis
36.0,40.627773191195224,0.0042,on-axis
37.0,41.121612519667146,0.0039,on-axis
38.0,55.35684424446088,0.0037,on-axis
39.0,190.64128090315063,0.0032,on-axis
40.0,477.47024574564904,0.0023,on-axis
41.0,596.4617938299118,0.0022,on-axis
42.0,329.6376386596238,0.003,on-axis
43.0,71.34400819222448,0.0065,on-axis
44.0,4.091838684071969,0.0288,on-axis
