Energy,Value,Error,Offset
6.0,4.476740436046267,0.0017,on-axis
7.0,706.133765494766,0.0017,on-axis
8.0,670.866964234361,0.0019,on-axis
9.0,708.7251532854841,0.002,on-axis
10.0,757.5703241546444,0.0021,on-axis
11.0,816.6263053935415,0.0021,on-axis
12.0,777.6914047465874,0.0023,on-axis
13.0,858.7290709897499,0.0023,on-axis
14.0,926.8422546703088,0.0023,on-axis
15.0,976.8139598704198,0.0023,on-axis
16.0,1048.0252538762386,0.0023,on-axis
17.0,1153.2855448022926,0.0023,on-axis
18.0,1239.6127750920753,0.0023,on-axis
19.0,1324.2478218380757,0.0023,on-axis
20.0,1400.2688042870702,0.0023,on-axis
21.0,1475.906081191574,0.0024,on-axis
22.0,1603.3808024787802,0.0023,on-axis
23.0,1725.7335944274366,0.0023,on-axis
24.0,1860.4656334722542,0.0023,on-axis
25.0,2021.013450459016,0.0023,on-axis
26.0,2172.392930924349,0.0022,on-axis
27.0,2362.207875896539,0.0022,on-axis
28.0,2550.442903702907,0.0022,on-axis
29.0,2763.238901286858,0.0021,on-axis
30.0,2917.76615260227,0.0021,on-axis
31.0,3013.9382128867933,0.0021,on-axis
32.0,3193.8632253604114,0.0021,on-axis
33.0,3387.9551677413156,0.0021,on-axis
34.0,3509.4003725763837,0.0021,on-axis
35.0,3663.2294928784854,0.0021,on-axis
36.0,3828.3508222870923,0.0021,on-axis
37.0,3993.324686128697,0.0021,on-axis
38.0,4099.782024036176,0.0021,on-axis
39.0,4177.746599824112,0.0021,on-axis
40.0,4234.7268004611005,0.0021,on-axis
41.0,4418.08251762472,0.0021,on-axis
42.0,4590.383368911231,0.0021,on-axis
43.0,4649.540470513064,0.0021,on-axis
44.0,4845.5995863506005,0.0021,on-axis
46.0,5079.708586137275,0.0015,on-axis
48.0,5466.261928756025,0.0015,on-axis
50.0,5617.853872529654,0.0015,on-axis
52.0,5674.680088813721,0.0015,on-axis
54.0,5559.702610304948,0.0016,on-axis
56.0,5290.251936474887,0.0016,on-axis
58.0,4695.63415927945,0.0017,on-axis
60.0,3914.6585757960734,0.0019,on-axis
62.0,3477.87789570001,0.0021,on-axis
64.0,28243.299650121564,0.0008,on-axis
66.0,88442.09632873557,0.0004,on-axis
68.0,28737.951261269143,0.0008,on-axis
70.0,751.726512510521,0.005,on-axis
6.0,0.7718873691659619,0.004,20 cm
7.0,104.8681719608055,0.0044,20 cm
8.0,91.42644107912935,0.0051,20 cm
9.0,89.63430039959088,0.0055,20 cm
10.0,89.66622781803213,0.0058,20 cm
11.0,93.75116087646424,0.006,20 cm
12.0,86.70452371876787,0.0066,20 cm
13.0,93.74870263766617,0.0067,20 cm
14.0,95.8636404901711,0.0069,20 cm
15.0,98.74483918658872,0.0071,20 cm
16.0,101.11666466743578,0.0073,20 cm
17.0,111.03112561067097,0.0073,20 cm
18.0,117.04173630032301,0.0073,20 cm
19.0,117.64447756994105,0.0075,20 cm
20.0,121.49658302143631,0.0077,20 cm
21.0,124.10042276089524,0.0078,20 cm
22.0,127.94256233086284,0.0079,20 cm
23.0,131.63864966379083,0.008,20 cm
24.0,138.24467350910882,0.0081,20 cm
25.0,145.21069020914027,0.008,20 cm
26.0,150.13062044506378,0.0081,20 cm
27.0,157.00737955147423,0.0081,20 cm
28.0,168.9556786007291,0.008,20 cm
29.0,176.8069720195406,0.008,20 cm
30.0,181.78282985261413,0.0082,20 cm
31.0,185.45357908235607,0.0083,20 cm
32.0,188.54095814224362,0.0084,20 cm
33.0,194.84487543981092,0.0085,20 cm
34.0,194.729413319967,0.0086,20 cm
35.0,198.67055366522027,0.0086,20 cm
36.0,202.4424020147508,0.0087,20 cm
37.0,203.5831692713415,0.0088,20 cm
38.0,202.5641199197335,0.009,20 cm
39.0,203.81870498237913,0.0091,20 cm
40.0,199.8435252822671,0.0093,20 cm
41.0,201.48617250570024,0.0094,20 cm
42.0,203.67504905622235,0.0095,20 cm
43.0,204.31654784812113,0.0096,20 cm
44.0,201.10121294464733,0.0098,20 cm
46.0,200.11737410468092,0.0071,20 cm
48.0,199.53094303057492,0.0073,20 cm
50.0,190.92134256528917,0.0076,20 cm
52.0,177.3799974725334,0.0081,20 cm
54.0,165.8170539176088,0.0085,20 cm
56.0,173.79349540220622,0.0085,20 cm
58.0,178.42874060237182,0.0085,20 cm
60.0,129.84066458402083,0.0102,20 cm
62.0,178.40078098556828,0.0089,20 cm
64.0,653.8693269974601,0.0047,20 cm
66.0,770.9594161601551,0.0043,20 cm
68.0,104.18295779905591,0.0119,20 cm
70.0,2.3334511067897847,0.0807,20 cm
6.0,0.12046244388219436,0.0099,40 cm
7.0,16.19876086695304,0.0109,40 cm
8.0,13.447624297975228,0.0128,40 cm
9.0,13.403373339821371,0.0138,40 cm
10.0,13.40891311303161,0.0146,40 cm
11.0,14.512825417387711,0.015,40 cm
12.0,12.176108879718916,0.0169,40 cm
13.0,13.546268379904939,0.017,40 cm
14.0,13.911458781539793,0.0177,40 cm
15.0,14.051553140288599,0.0184,40 cm
16.0,14.607167678826649,0.0188,40 cm
17.0,15.700502064690237,0.0189,40 cm
18.0,16.616661243601328,0.019,40 cm
19.0,16.994067355651865,0.0194,40 cm
20.0,17.065797984940133,0.02,40 cm
21.0,17.212854563956597,0.0208,40 cm
22.0,17.73187280232304,0.021,40 cm
23.0,18.3956260158856,0.0213,40 cm
24.0,18.62331251877973,0.0216,40 cm
25.0,18.823725029376547,0.0219,40 cm
26.0,19.993160168593107,0.0219,40 cm
27.0,20.73280869089499,0.022,40 cm
28.0,21.863417829983515,0.022,40 cm
29.0,22.729809089250345,0.0222,40 cm
30.0,22.246120390442016,0.023,40 cm
31.0,22.1528186938139,0.0239,40 cm
32.0,23.022833653130302,0.0239,40 cm
33.0,22.486113195697843,0.0245,40 cm
34.0,23.214412469718354,0.0246,40 cm
35.0,22.691924563171813,0.0252,40 cm
36.0,22.889702750905254,0.0254,40 cm
37.0,22.61654015750752,0.0261,40 cm
38.0,23.37562712987579,0.026,40 cm
39.0,21.418578707737296,0.0274,40 cm
40.0,22.646786813289122,0.0276,40 cm
41.0,21.804375621636137,0.0282,40 cm
42.0,20.049464295776225,0.0292,40 cm
43.0,21.504007806515276,0.0294,40 cm
44.0,19.57809622632478,0.0308,40 cm
46.0,19.696226861754727,0.0223,40 cm
48.0,18.981022526445507,0.0233,40 cm
50.0,18.25114154160987,0.0243,40 cm
52.0,15.508540031458132,0.0267,40 cm
54.0,16.659420667614683,0.0264,40 cm
56.0,17.86409361429838,0.026,40 cm
58.0,14.3432336745097,0.0295,40 cm
60.0,11.14866374305574,0.0342,40 cm
62.0,21.85007231870877,0.0249,40 cm
64.0,34.78410324283558,0.02,40 cm
66.0,19.142614520042798,0.0273,40 cm
68.0,1.7743900240122663,0.09,40 cm
70.0,0.03923893240648382,0.6069,40 cm
