Energy,Value,Error,Offset
5 - 10,41.127374221413724,0.000785945714068371,20 cm
10 - 20,175.31015510740875,0.0004755976927862784,20 cm
20 - 30,226.55742048891545,0.0005448902007814356,20 cm
30 - 40,302.12880023853245,0.0007133092939659311,20 cm
40 - 50,262.73327672670257,0.00105678358229838,20 cm
50 - 60,192.07463384730173,0.001601911676676301,20 cm
60 - 70,691.3843658462808,0.0015156609948060275,20 cm
5 - 10,6.121598882148069,0.000902695151836154,40 cm
10 - 20,26.589335989122734,0.0005638414935057649,40 cm
20 - 30,32.987984131162065,0.0006308011136136623,40 cm
30 - 40,41.48230373591839,0.0007342472052033766,40 cm
40 - 50,33.902514820354845,0.0009660664181479929,40 cm
50 - 60,22.04401019674124,0.0012997220578378243,40 cm
60 - 70,50.02896829324248,0.0013443469579140466,40 cm
