Energy,Value,Error,Offset
5.0,2.280265531264028,0.0018,on-axis
6.0,253.10665843069486,0.002,on-axis
7.0,262.8901802146581,0.0021,on-axis
8.0,267.63444383816693,0.0023,on-axis
9.0,289.0603032114565,0.0023,on-axis
10.0,317.5876635671576,0.0024,on-axis
11.0,356.6051398683618,0.0024,on-axis
12.0,385.5174019829377,0.0024,on-axis
13.0,427.5879838996943,0.0024,on-axis
14.0,486.57248271755685,0.0024,on-axis
15.0,546.0752565882913,0.0024,on-axis
16.0,617.9177845583466,0.0023,on-axis
17.0,733.7249894058942,0.0022,on-axis
18.0,815.5982097497949,0.0022,on-axis
19.0,849.4610768031009,0.0022,on-axis
20.0,928.6106608812546,0.0022,on-axis
21.0,828.5911861171467,0.0025,on-axis
22.0,842.34064553083,0.0025,on-axis
23.0,870.4041811243361,0.0025,on-axis
24.0,895.6871560181418,0.0026,on-axis
25.0,911.3175492084562,0.0026,on-axis
26.0,910.6820638474736,0.0026,on-axis
27.0,905.6545564610511,0.0027,on-axis
28.0,885.7186307876588,0.0028,on-axis
29.0,891.6279059401802,0.0028,on-axis
30.0,879.5644602128864,0.0029,on-axis
31.0,823.6915504484682,0.0031,on-axis
32.0,734.98131384126,0.0033,on-axis
33.0,679.833356614018,0.0035,on-axis
34.0,645.6109533704987,0.0036,on-axis
35.0,643.5558868478306,0.0036,on-axis
36.0,665.7762206754467,0.0036,on-axis
37.0,632.7864642290543,0.0037,on-axis
38.0,834.9855140983406,0.0033,on-axis
39.0,3464.6511947011195,0.0017,on-axis
40.0,9672.677830243432,0.001,on-axis
41.0,12884.379845819083,0.0009,on-axis
42.0,7720.2449132491065,0.0012,on-axis
43.0,1785.5678640179472,0.0026,on-axis
44.0,95.20817176797007,0.0112,on-axis
