Energy,Value,Error,Offset
4.0,0.02187501318024496,0.0013,on-axis
5.0,2.1822857847874997,0.0013,on-axis
6.0,2.1683338325526433,0.0013,on-axis
7.0,2.263201176867654,0.0013,on-axis
8.0,1.893771906588802,0.0013,on-axis
9.0,1.9039923597676942,0.0014,on-axis
10.0,1.9779515950434687,0.0014,on-axis
11.0,2.0554047888923455,0.0014,on-axis
12.0,1.8552056706244182,0.0014,on-axis
13.0,2.058725957548802,0.0014,on-axis
14.0,2.159079453261821,0.0014,on-axis
15.0,2.205749619057121,0.0014,on-axis
16.0,2.343499623699186,0.0015,on-axis
17.0,2.6182101470358394,0.0015,on-axis
18.0,2.76066093159701,0.0015,on-axis
19.0,2.844958486604603,0.0015,on-axis
20.0,2.87080410330868,0.0015,on-axis
21.0,2.9193998918585335,0.0016,on-axis
22.0,3.0501064555441144,0.0016,on-axis
23.0,3.1729450497097447,0.0016,on-axis
24.0,3.3325724853691643,0.0017,on-axis
25.0,3.570771142200642,0.0017,on-axis
26.0,3.792332878260173,0.0018,on-axis
27.0,4.036159941938814,0.0019,on-axis
28.0,4.454234077931572,0.0019,on-axis
29.0,5.003744542649172,0.002,on-axis
30.0,5.495117208267297,0.002,on-axis
31.0,6.034311349229534,0.002,on-axis
32.0,6.8076491785095525,0.0019,on-axis
33.0,7.16587956430958,0.002,on-axis
34.0,6.428239603479689,0.0022,on-axis
35.0,5.732774078964231,0.0024,on-axis
36.0,6.366077996507331,0.0024,on-axis
37.0,9.452543669038151,0.0021,on-axis
38.0,18.746601471771104,0.002,on-axis
39.0,40.2991491188629,0.0018,on-axis
40.0,63.85939892597514,0.0017,on-axis
41.0,58.92896082480161,0.002,on-axis
42.0,25.69240273098888,0.0031,on-axis
43.0,4.517201576620794,0.0069,on-axis
44.0,0.3171928149484109,0.0295,on-axis
