Energy,Value,Error,Offset
6.0,0.11494942317635783,0.0014,20 cm
7.0,14.320987766475186,0.0013,20 cm
8.0,13.417369240189977,0.0014,20 cm
9.0,13.274067791572204,0.0014,20 cm
10.0,13.418404334612639,0.0014,20 cm
11.0,14.086952755271948,0.0014,20 cm
12.0,14.141139269025107,0.0014,20 cm
13.0,14.508129894060767,0.0014,20 cm
14.0,15.287154230182288,0.0015,20 cm
15.0,16.300234730956152,0.0014,20 cm
16.0,18.24026921054892,0.0015,20 cm
17.0,22.039725114421756,0.0015,20 cm
18.0,23.049799871794068,0.0015,20 cm
19.0,24.238345696535095,0.0015,20 cm
20.0,26.687309059490712,0.0015,20 cm
21.0,20.931882837152756,0.0016,20 cm
22.0,19.66282658155228,0.0017,20 cm
23.0,20.279555812067567,0.0017,20 cm
24.0,21.056722722662165,0.0017,20 cm
25.0,21.88479545154804,0.0017,20 cm
26.0,22.71865879943727,0.0017,20 cm
27.0,23.544098514561114,0.0018,20 cm
28.0,24.400590696239608,0.0018,20 cm
29.0,25.390980014203933,0.0019,20 cm
30.0,26.257588694341308,0.0019,20 cm
31.0,27.139762383102312,0.0019,20 cm
32.0,28.049433434284506,0.002,20 cm
33.0,29.056412255281465,0.0021,20 cm
34.0,29.939339539550758,0.0021,20 cm
35.0,30.77612299040123,0.0022,20 cm
36.0,31.713709198907306,0.0023,20 cm
37.0,32.41380476153955,0.0024,20 cm
38.0,33.09047637369057,0.0025,20 cm
39.0,33.692150607433426,0.0026,20 cm
40.0,34.465385018381475,0.0027,20 cm
41.0,35.18623219070766,0.0027,20 cm
42.0,35.95402616558184,0.0028,20 cm
43.0,36.856211956840596,0.0029,20 cm
44.0,38.378229216308874,0.003,20 cm
46.0,39.86861032059089,0.0026,20 cm
48.0,42.02458185829123,0.0028,20 cm
50.0,41.93058227840111,0.003,20 cm
52.0,39.94368980179881,0.0034,20 cm
54.0,38.49701572970788,0.0037,20 cm
56.0,37.65105030082193,0.0039,20 cm
58.0,34.052295736571985,0.004,20 cm
60.0,35.9145803014495,0.0036,20 cm
62.0,43.396086879807164,0.0031,20 cm
64.0,174.53534457049622,0.0028,20 cm
66.0,361.3097402517407,0.0023,20 cm
68.0,76.22861384278724,0.0048,20 cm
70.0,1.879625034656734,0.0308,20 cm
6.0,0.01669870681884364,0.0015,40 cm
7.0,2.1211972620971835,0.0015,40 cm
8.0,1.98461196870145,0.0015,40 cm
9.0,1.999090944530592,0.0017,40 cm
10.0,2.0158880077028454,0.0016,40 cm
11.0,2.136141180490789,0.0017,40 cm
12.0,2.1210559628540993,0.0017,40 cm
13.0,2.173164864805165,0.0017,40 cm
14.0,2.299671614903863,0.0017,40 cm
15.0,2.4593410354298837,0.0023,40 cm
16.0,2.7549903044879627,0.0017,40 cm
17.0,3.3617529296446698,0.0016,40 cm
18.0,3.5302414193126492,0.0017,40 cm
19.0,3.7370886694908068,0.0017,40 cm
20.0,4.055013476585801,0.0017,40 cm
21.0,3.0781613990570076,0.0019,40 cm
22.0,2.8705493361837604,0.002,40 cm
23.0,2.9551134173966243,0.002,40 cm
24.0,3.060976979680205,0.002,40 cm
25.0,3.178727583621967,0.002,40 cm
26.0,3.2808429438064537,0.002,40 cm
27.0,3.39663184851658,0.0021,40 cm
28.0,3.494947305434512,0.0021,40 cm
29.0,3.617019840879154,0.0021,40 cm
30.0,3.716880017925235,0.0021,40 cm
31.0,3.8099016476663197,0.0022,40 cm
32.0,3.9202237133244004,0.0022,40 cm
33.0,4.011353477456927,0.0022,40 cm
34.0,4.119691548988284,0.0023,40 cm
35.0,4.238304224922448,0.0023,40 cm
36.0,4.318892881603772,0.0024,40 cm
37.0,4.3871350501926445,0.0024,40 cm
38.0,4.455635934147425,0.0024,40 cm
39.0,4.5042852396909385,0.0025,40 cm
40.0,4.579622377732971,0.0026,40 cm
41.0,4.64689589163777,0.0026,40 cm
42.0,4.727700224075693,0.0026,40 cm
43.0,4.81328541533224,0.0027,40 cm
44.0,4.925114084311505,0.0027,40 cm
46.0,5.073454615902529,0.0023,40 cm
48.0,5.136442211362139,0.0024,40 cm
50.0,4.949684658346205,0.0026,40 cm
52.0,4.589386207653409,0.0028,40 cm
54.0,4.360110491747409,0.003,40 cm
56.0,4.195020147116948,0.0031,40 cm
58.0,3.949808691877269,0.0031,40 cm
60.0,4.3913329225809745,0.0028,40 cm
62.0,5.561664696526873,0.0027,40 cm
64.0,16.42508284380648,0.0024,40 cm
66.0,20.926756239361822,0.0023,40 cm
68.0,2.7241315909663277,0.0061,40 cm
70.0,0.06447219052007451,0.04,40 cm
