Energy,Value,Error,Offset
6.0,3.4707572008176055,0.0018,on-axis
7.0,459.6074443485643,0.002,on-axis
8.0,445.35295282376023,0.0022,on-axis
9.0,459.0100747422019,0.0023,on-axis
10.0,481.70986714632664,0.0024,on-axis
11.0,527.9582947310379,0.0024,on-axis
12.0,551.0061058534232,0.0025,on-axis
13.0,584.2031255454411,0.0025,on-axis
14.0,637.5913228604919,0.0025,on-axis
15.0,694.6065436494207,0.0026,on-axis
16.0,767.154237923452,0.0025,on-axis
17.0,896.1474459090475,0.0024,on-axis
18.0,974.9308326861382,0.0024,on-axis
19.0,1029.3168151142922,0.0025,on-axis
20.0,1145.8144909925074,0.0024,on-axis
21.0,1047.7644597069839,0.0026,on-axis
22.0,1081.2786563698196,0.0027,on-axis
23.0,1136.859307197818,0.0027,on-axis
24.0,1209.6843616436263,0.0027,on-axis
25.0,1283.1661121802663,0.0026,on-axis
26.0,1344.162198019323,0.0026,on-axis
27.0,1429.1635203730684,0.0026,on-axis
28.0,1492.2385333791226,0.0026,on-axis
29.0,1565.0736505601967,0.0026,on-axis
30.0,1618.8580547883398,0.0026,on-axis
31.0,1680.3750449473778,0.0026,on-axis
32.0,1745.5833763914952,0.0026,on-axis
33.0,1827.0220857721183,0.0026,on-axis
34.0,1864.575376350691,0.0026,on-axis
35.0,1913.0048973277442,0.0026,on-axis
36.0,1982.550989308087,0.0026,on-axis
37.0,2054.8616022428814,0.0026,on-axis
38.0,2098.9868523245855,0.0026,on-axis
39.0,2127.6791179957345,0.0027,on-axis
40.0,2145.1738647240372,0.0027,on-axis
41.0,2211.009458808295,0.0027,on-axis
42.0,2280.4225491419156,0.0027,on-axis
43.0,2330.0059936789876,0.0027,on-axis
44.0,2400.411329225367,0.0027,on-axis
46.0,2515.31083434163,0.0019,on-axis
48.0,2721.382737641748,0.0019,on-axis
50.0,2794.6699160765747,0.0019,on-axis
52.0,2769.302015889352,0.0019,on-axis
54.0,2692.928372169725,0.002,on-axis
56.0,2574.0023071103506,0.0021,on-axis
58.0,2159.069547896197,0.0023,on-axis
60.0,1872.7726862585814,0.0025,on-axis
62.0,1905.0941609907095,0.0025,on-axis
64.0,13034.10917511409,0.001,on-axis
66.0,42562.5415316025,0.0006,on-axis
68.0,14229.508738215067,0.001,on-axis
70.0,376.15821060192974,0.0064,on-axis
