Energy,Value,Error,Offset
5 - 10,403.2474519990317,0.0024338218337798616,on-axis
10 - 20,1608.7464227937126,0.0017704950930772711,on-axis
20 - 30,2821.1285047574543,0.0018674263660131488,on-axis
30 - 40,5271.7509117404015,0.0017163615873843107,on-axis
40 - 50,5503.594346994881,0.001738581542749807,on-axis
50 - 60,5260.525949363076,0.0015931627687965188,on-axis
60 - 70,33563.74777606987,0.0006831248516827052,on-axis
5 - 10,127.20281691227115,0.004273922171298317,20 cm
10 - 20,448.88490719692606,0.003309220553490692,20 cm
20 - 30,696.7501560996235,0.0036763091675484083,20 cm
30 - 40,1143.8399641858848,0.003637368549284558,20 cm
40 - 50,1023.9747511553932,0.004000493894455659,20 cm
50 - 60,803.3589588519668,0.003956729323567935,20 cm
60 - 70,2558.315733094106,0.002468869484049152,20 cm
5 - 10,29.783388869890388,0.008552582417386403,40 cm
10 - 20,102.26066118182405,0.006753619803249275,40 cm
20 - 30,150.23647076393863,0.007747991872872572,40 cm
30 - 40,228.98035080143342,0.007974444476603433,40 cm
40 - 50,179.33547831177515,0.009374257422752831,40 cm
50 - 60,125.76016094079,0.009767206183976753,40 cm
60 - 70,212.64989522505687,0.008229318500887383,40 cm
