Energy,Value,Error,Offset
5 - 10,16.730347843004175,0.0006488446151799073,20 cm
10 - 20,60.66832639526638,0.0005198967406155484,20 cm
20 - 30,74.2250410029451,0.0006740119701986667,20 cm
30 - 40,109.31949460653789,0.001080463943972928,20 cm
40 - 50,180.7679017485279,0.0014713891795219342,20 cm
5 - 10,2.46511927862491,0.0006986994200207915,40 cm
10 - 20,8.720766935905996,0.0004956600312860083,40 cm
20 - 30,10.089982317386761,0.0006093354353449399,40 cm
30 - 40,15.166768433020447,0.0008787712682234605,40 cm
40 - 50,15.103736760166285,0.001508724616797086,40 cm
