Energy,Value,Error,Offset
6.0,0.0006759917546518532,0.0022,on-axis
7.0,0.09137747569965111,0.0024,on-axis
8.0,0.07586605517165534,0.0024,on-axis
9.0,0.07421883763891789,0.0027,on-axis
10.0,0.0744102280731163,0.0028,on-axis
11.0,0.07582768194160987,0.0028,on-axis
12.0,0.06964709914569289,0.003,on-axis
13.0,0.07465627005488817,0.0029,on-axis
14.0,0.07725606076663462,0.003,on-axis
15.0,0.07804603408945501,0.0029,on-axis
16.0,0.08129733851223257,0.003,on-axis
17.0,0.08867403769177255,0.003,on-axis
18.0,0.09306346419785083,0.0031,on-axis
19.0,0.09555456852820146,0.0031,on-axis
20.0,0.09698129276733237,0.0032,on-axis
21.0,0.0985764258406263,0.0033,on-axis
22.0,0.10169407588185758,0.0033,on-axis
23.0,0.10482306506013084,0.0033,on-axis
24.0,0.10846338866174814,0.0034,on-axis
25.0,0.11442165075208088,0.0033,on-axis
26.0,0.12089020363984175,0.0033,on-axis
27.0,0.12723445334609804,0.0034,on-axis
28.0,0.1381653971423339,0.0033,on-axis
29.0,0.14801238676499914,0.0033,on-axis
30.0,0.15451829609786463,0.0033,on-axis
31.0,0.15874163236863773,0.0035,on-axis
32.0,0.16745473931945312,0.0035,on-axis
33.0,0.17534023948567376,0.0035,on-axis
34.0,0.18303543177952053,0.0035,on-axis
35.0,0.1913374021480886,0.0034,on-axis
36.0,0.19949254709549352,0.0034,on-axis
37.0,0.20751871807180636,0.0034,on-axis
38.0,0.2146447789524565,0.0034,on-axis
39.0,0.2238079360573676,0.0034,on-axis
40.0,0.23329863326497977,0.0034,on-axis
41.0,0.24209791402676686,0.0035,on-axis
42.0,0.2521447035839018,0.0035,on-axis
43.0,0.2622596493572854,0.0035,on-axis
44.0,0.27237108402179416,0.0035,on-axis
46.0,0.28975229001270186,0.0028,on-axis
48.0,0.31102725390655706,0.0028,on-axis
50.0,0.3337563526750193,0.0028,on-axis
52.0,0.3545116567783962,0.0029,on-axis
54.0,0.3974766728794162,0.0029,on-axis
56.0,0.4792446801917981,0.0028,on-axis
58.0,0.5091316056531446,0.0028,on-axis
60.0,0.48121101228833635,0.003,on-axis
62.0,0.9630427151274119,0.0026,on-axis
64.0,2.607212402216381,0.0021,on-axis
66.0,2.4305839607147326,0.0024,on-axis
68.0,0.3654042630644696,0.0059,on-axis
70.0,0.014084673761182318,0.0338,on-axis
