Energy,Value,Error,Offset
4.0,0.0009622546367771382,0.0015,on-axis
5.0,0.0969268431582172,0.0015,on-axis
6.0,0.09510778815692389,0.0015,on-axis
7.0,0.09696940692542294,0.0016,on-axis
8.0,0.07937758898242372,0.0016,on-axis
9.0,0.07863127273284928,0.0017,on-axis
10.0,0.0805616786042134,0.0017,on-axis
11.0,0.08317904778142342,0.0017,on-axis
12.0,0.07538393514657003,0.0018,on-axis
13.0,0.0829473438989507,0.0018,on-axis
14.0,0.08663251487549398,0.0018,on-axis
15.0,0.08788096319699813,0.0018,on-axis
16.0,0.09273252461491453,0.0018,on-axis
17.0,0.10296163197355966,0.0018,on-axis
18.0,0.10853625185211362,0.0018,on-axis
19.0,0.11109614770053375,0.0018,on-axis
20.0,0.1116539709211978,0.0019,on-axis
21.0,0.11338104911452271,0.0019,on-axis
22.0,0.11837506769601233,0.002,on-axis
23.0,0.12252472534291771,0.002,on-axis
24.0,0.12858058219585777,0.002,on-axis
25.0,0.13751483889927546,0.0019,on-axis
26.0,0.1468660189193445,0.0019,on-axis
27.0,0.1595296151834291,0.0019,on-axis
28.0,0.18291369022267875,0.0019,on-axis
29.0,0.21262124195179793,0.0019,on-axis
30.0,0.2422192965843044,0.0019,on-axis
31.0,0.2698840444418353,0.0019,on-axis
32.0,0.2965938920297586,0.0019,on-axis
33.0,0.2907828302953151,0.002,on-axis
34.0,0.2623434719271294,0.0021,on-axis
35.0,0.27242707907641606,0.0021,on-axis
36.0,0.36265466680635355,0.002,on-axis
37.0,0.5802334018364984,0.0019,on-axis
38.0,0.997669622530127,0.0018,on-axis
39.0,1.5198714429095002,0.0017,on-axis
40.0,1.6748092894263047,0.0018,on-axis
41.0,1.1225381639368714,0.0023,on-axis
42.0,0.3711675840035157,0.004,on-axis
43.0,0.04903168768120343,0.0097,on-axis
44.0,0.004573475571447197,0.0389,on-axis
