Energy,Value,Error,Offset
5 - 10,103.07798405969638,0.003723737243897119,20 cm
10 - 20,332.3149295524447,0.003097798879775799,20 cm
20 - 30,395.6502991760673,0.0038739465192412547,20 cm
30 - 40,491.6787026369812,0.004309349459608218,20 cm
40 - 50,740.1595157555058,0.0038085865184944397,20 cm
5 - 10,9.629790093903164,0.011825595030583839,40 cm
10 - 20,30.808366703258205,0.009967751450837621,40 cm
20 - 30,36.31828895934618,0.01261135212270635,40 cm
30 - 40,44.01083014382103,0.01414694423062013,40 cm
40 - 50,34.91390489268175,0.017027879110126362,40 cm
