Energy,Value,Error,Offset
5.0,0.046844589782725876,0.0013,20 cm
6.0,4.476025843297645,0.0013,20 cm
7.0,4.169323163026045,0.0013,20 cm
8.0,3.9929112512085303,0.0013,20 cm
9.0,4.04524299568923,0.0013,20 cm
10.0,4.1798675457345,0.0013,20 cm
11.0,4.460300052657224,0.0014,20 cm
12.0,4.554082623554243,0.0014,20 cm
13.0,4.741281386280134,0.0015,20 cm
14.0,5.062842621327305,0.0015,20 cm
15.0,5.493813952528218,0.0016,20 cm
16.0,6.382281352899025,0.0016,20 cm
17.0,8.140900268118548,0.0016,20 cm
18.0,8.59593482380024,0.0016,20 cm
19.0,9.057021768366942,0.0017,20 cm
20.0,10.188095856187331,0.0018,20 cm
21.0,7.32467303776568,0.0019,20 cm
22.0,6.599051952375955,0.0019,20 cm
23.0,6.775996778981045,0.002,20 cm
24.0,6.9535639371136195,0.002,20 cm
25.0,7.139484570147308,0.0021,20 cm
26.0,7.25647182619343,0.0022,20 cm
27.0,7.279189521746051,0.0023,20 cm
28.0,7.259007450678372,0.0024,20 cm
29.0,7.449506071756316,0.0026,20 cm
30.0,7.475852504468169,0.0027,20 cm
31.0,7.289243412209389,0.0028,20 cm
32.0,6.840973379379675,0.003,20 cm
33.0,6.705488392243631,0.0031,20 cm
34.0,6.967248073738425,0.0031,20 cm
35.0,7.83619529293643,0.0029,20 cm
36.0,8.768594612515162,0.0027,20 cm
37.0,9.243849724486006,0.0025,20 cm
38.0,13.199480225134929,0.0027,20 cm
39.0,34.99256898942606,0.0027,20 cm
40.0,70.5013641428828,0.0022,20 cm
41.0,73.25956268821007,0.0024,20 cm
42.0,31.657656069212223,0.0037,20 cm
43.0,5.0129412032275145,0.0087,20 cm
44.0,0.3363776449952693,0.0367,20 cm
5.0,0.006712971829075565,0.0014,40 cm
6.0,0.6545029677146589,0.0014,40 cm
7.0,0.6173174202451551,0.0014,40 cm
8.0,0.5873697447351881,0.0014,40 cm
9.0,0.5992161741008323,0.0014,40 cm
10.0,0.6133445683757883,0.0014,40 cm
11.0,0.6547233477904777,0.0014,40 cm
12.0,0.6572864604454688,0.0015,40 cm
13.0,0.6766462751472678,0.0015,40 cm
14.0,0.7195393214834039,0.0015,40 cm
15.0,0.7777600619239143,0.0014,40 cm
16.0,0.9108962982694774,0.0015,40 cm
17.0,1.168703372938692,0.0015,40 cm
18.0,1.2265175901540204,0.0015,40 cm
19.0,1.3153496393774857,0.0016,40 cm
20.0,1.4547262150139968,0.0017,40 cm
21.0,0.9983713076029815,0.0018,40 cm
22.0,0.8953156922148546,0.0018,40 cm
23.0,0.9182020608285277,0.0018,40 cm
24.0,0.9407204587435902,0.0019,40 cm
25.0,0.9638725511188966,0.0019,40 cm
26.0,0.9733453813245141,0.002,40 cm
27.0,0.974872290901178,0.002,40 cm
28.0,0.9779462159521152,0.0021,40 cm
29.0,0.9926101436861059,0.0022,40 cm
30.0,0.9954559107749654,0.0023,40 cm
31.0,0.9624998637647774,0.0024,40 cm
32.0,0.919546360947742,0.0025,40 cm
33.0,0.9237981061681566,0.0026,40 cm
34.0,0.9861299145547114,0.0025,40 cm
35.0,1.1228549753060915,0.0024,40 cm
36.0,1.2423113430715578,0.0023,40 cm
37.0,1.3623831222189628,0.0022,40 cm
38.0,2.108158808743259,0.0024,40 cm
39.0,4.543630027470224,0.0022,40 cm
40.0,7.116413874052618,0.0021,40 cm
41.0,5.878276325308708,0.0025,40 cm
42.0,1.9170038851640454,0.0045,40 cm
43.0,0.17584116170053712,0.0127,40 cm
44.0,0.016201513940376635,0.0462,40 cm
