Energy,Value,Error,Offset
6.0,0.0757724039403489,0.0014,on-axis
7.0,10.300051882867127,0.0015,on-axis
8.0,8.85814172047192,0.0015,on-axis
9.0,8.728846172715196,0.0016,on-axis
10.0,8.800270141152504,0.0016,on-axis
11.0,9.04609561927273,0.0016,on-axis
12.0,8.406348977642043,0.0017,on-axis
13.0,8.958954798540463,0.0017,on-axis
14.0,9.267450991310225,0.0017,on-axis
15.0,9.466499740100314,0.0017,on-axis
16.0,9.784110154212994,0.0018,on-axis
17.0,10.573360802825304,0.0018,on-axis
18.0,11.090738133061002,0.0018,on-axis
19.0,11.45364946543777,0.0018,on-axis
20.0,11.654213423754847,0.0019,on-axis
21.0,11.95472509529762,0.0019,on-axis
22.0,12.419385335860712,0.0019,on-axis
23.0,12.864506758056176,0.0019,on-axis
24.0,13.444529698260093,0.0019,on-axis
25.0,14.16611331210342,0.0019,on-axis
26.0,14.947484450597052,0.0019,on-axis
27.0,15.838468607683415,0.0019,on-axis
28.0,17.09618574903265,0.0019,on-axis
29.0,18.351033915606113,0.002,on-axis
30.0,19.369555891774716,0.002,on-axis
31.0,19.978394013787636,0.0021,on-axis
32.0,21.03708295005196,0.0021,on-axis
33.0,22.21284225859736,0.0021,on-axis
34.0,23.396605439063777,0.0021,on-axis
35.0,24.551275367473284,0.0022,on-axis
36.0,25.82638804110061,0.0022,on-axis
37.0,26.944293422497932,0.0023,on-axis
38.0,28.11253389434403,0.0023,on-axis
39.0,29.285072402128687,0.0024,on-axis
40.0,30.73840359650831,0.0024,on-axis
41.0,32.129245015951014,0.0025,on-axis
42.0,33.57818313388774,0.0026,on-axis
43.0,35.14570837936147,0.0027,on-axis
44.0,37.12996469334165,0.0028,on-axis
46.0,39.64972136237477,0.0025,on-axis
48.0,43.57816736189483,0.0027,on-axis
50.0,47.036898186032,0.0029,on-axis
52.0,49.977928558803015,0.0031,on-axis
54.0,52.88851758011194,0.0034,on-axis
56.0,58.426110583804956,0.0034,on-axis
58.0,64.88727161720227,0.0032,on-axis
60.0,57.600903306168505,0.0035,on-axis
62.0,72.2495517218505,0.0034,on-axis
64.0,409.68608763486424,0.0024,on-axis
66.0,874.311011030017,0.002,on-axis
68.0,230.20763351169737,0.0038,on-axis
70.0,6.712539973672126,0.023,on-axis
