Energy,Value,Error,Offset
5.0,7.527372672043971,0.0009,on-axis
6.0,975.5511258660863,0.001,on-axis
7.0,1149.7840956563773,0.001,on-axis
8.0,1209.1314021864623,0.0011,on-axis
9.0,1337.2553960954367,0.0011,on-axis
10.0,1483.3355647912576,0.0011,on-axis
11.0,1669.7062194900886,0.0011,on-axis
12.0,1787.559344320428,0.0012,on-axis
13.0,1961.6152996772184,0.0012,on-axis
14.0,2213.257160238767,0.0012,on-axis
15.0,2449.2675309500555,0.0012,on-axis
16.0,2660.597066269594,0.0011,on-axis
17.0,2983.9361398038363,0.0011,on-axis
18.0,3282.1589578275225,0.0011,on-axis
19.0,3387.8937311080654,0.0011,on-axis
20.0,3638.311834486015,0.0011,on-axis
21.0,3479.7792319454775,0.0012,on-axis
22.0,3558.167333801264,0.0012,on-axis
23.0,3700.52817900927,0.0012,on-axis
24.0,3801.49120732042,0.0013,on-axis
25.0,3850.7917569290116,0.0013,on-axis
26.0,3857.375040803986,0.0013,on-axis
27.0,3851.3178811286753,0.0013,on-axis
28.0,3741.95258182231,0.0014,on-axis
29.0,3718.8113955773265,0.0014,on-axis
30.0,3673.578165135616,0.0014,on-axis
31.0,3396.053726826527,0.0015,on-axis
32.0,3001.2947005213223,0.0016,on-axis
33.0,2743.8754899235814,0.0017,on-axis
34.0,2555.8333897188018,0.0018,on-axis
35.0,2464.1314062772312,0.0019,on-axis
36.0,2454.2473449348313,0.0019,on-axis
37.0,2266.9279358255653,0.002,on-axis
38.0,2962.3131867877396,0.0017,on-axis
39.0,13592.546238351797,0.0009,on-axis
40.0,39331.01161909035,0.0005,on-axis
41.0,53682.452399422735,0.0004,on-axis
42.0,33125.813524293364,0.0006,on-axis
43.0,7849.005347417218,0.0012,on-axis
44.0,406.5483194840835,0.0055,on-axis
