Energy,Value,Error,Offset
5 - 10,23.40065469530013,0.007779402817600659,20 cm
10 - 20,69.78821121046404,0.00678145675723994,20 cm
20 - 30,84.60167728572301,0.008314544472530442,20 cm
30 - 40,93.53005842257545,0.00983964152096535,20 cm
40 - 50,134.4582930699112,0.008767876970018068,20 cm
5 - 10,2.2041132585104393,0.02443582593039556,40 cm
10 - 20,6.597315614132372,0.021480484896877258,40 cm
20 - 30,6.998993040885409,0.0286658267941055,40 cm
30 - 40,7.764644601242115,0.03355845339223559,40 cm
40 - 50,5.995837903719057,0.04137228634042017,40 cm
